Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1937 Spring,Regular Season,Nagoya Club,17,"Tanaka, Minoru",P,37,63,60,0.200,0.238,0.250,0.488,5,7,12,9,3,0,0,15,0,,3,,5,,0,0,,01703874
1937 Fall,Regular Season,Korakuen Eagles,23,"Harris, Bucky",C,49,222,200,0.310,0.370,0.430,0.800,34,24,62,42,17,2,1,86,7,,18,,7,,1,3,,01803872
1937 Spring,Regular Season,Korakuen Eagles,23,"Harris, Bucky",C,17,77,63,0.206,0.342,0.254,0.596,9,7,13,11,1,1,0,16,1,,11,,5,,2,1,,01803872
1937 Fall,Regular Season,Nagoya Club,1,"Kojima, Shigeo",1B,43,153,135,0.215,0.289,0.326,0.615,11,14,29,17,10,1,1,44,1,,14,,26,,0,4,,01903872
1937 Spring,Regular Season,Nagoya Club,1,"Kojima, Shigeo",1B,53,227,203,0.251,0.312,0.345,0.657,20,27,51,36,11,4,0,70,4,,18,,27,,0,6,,01903872
1937 Fall,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,48,197,171,0.246,0.338,0.292,0.630,14,18,42,36,4,2,0,50,3,,23,,15,,1,2,,01903874
1937 Spring,Regular Season,Dai Tokyo,6,"Tsutsui, Takao",SS,38,138,119,0.185,0.297,0.218,0.515,16,4,22,19,2,1,0,26,3,,18,,14,,1,0,,01903874
1937 Fall,Regular Season,Osaka Tigers,11,"Fujii, Isamu",LF,49,218,187,0.299,0.394,0.385,0.779,29,36,56,45,7,3,1,72,3,,28,,12,,1,2,,03103872
1937 Spring,Regular Season,Osaka Tigers,11,"Fujii, Isamu",LF,56,263,219,0.256,0.375,0.356,0.731,49,31,56,39,12,5,0,78,6,,41,,25,,1,2,,03103872
1937 Fall,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,33,127,115,0.226,0.294,0.322,0.616,10,16,26,19,5,0,2,37,2,,10,,8,,1,1,,03503872
1937 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,37,107,99,0.222,0.274,0.364,0.638,9,18,22,13,6,1,2,36,0,,7,,4,,0,0,,03503872
1937 Fall,Regular Season,Hankyu Club,2,"Yamashita, Minoru",1B,39,143,105,0.257,0.451,0.457,0.908,17,29,27,17,4,1,5,48,3,,32,,19,,5,1,,03703872
1937 Spring,Regular Season,Hankyu Club,2,"Yamashita, Minoru",1B,25,113,93,0.247,0.375,0.409,0.784,12,15,23,14,5,2,2,38,3,,19,,11,,0,1,,03703872
1937 Fall,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,21,35,32,0.219,0.286,0.250,0.536,4,1,7,6,1,0,0,8,0,,3,,2,,0,0,,11013872
1937 Spring,Regular Season,Dai Tokyo,1,"Kondo, Hisashi",P,32,79,67,0.239,0.346,0.328,0.674,6,9,16,12,2,2,0,22,2,,11,,6,,0,1,,11013872
1937 Fall,Regular Season,Nagoya Club,0,"Nishizawa, Michio",P,4,5,5,0.400,0.400,0.400,0.800,0,2,2,2,0,0,0,2,0,,0,,0,,0,0,,11013874
1937 Fall,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,30,78,65,0.262,0.360,0.323,0.683,6,6,17,14,2,1,0,21,1,,10,,10,,0,3,,11213872
1937 Spring,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,28,78,60,0.100,0.280,0.100,0.380,2,3,6,6,0,0,0,6,1,,15,,7,,0,3,,11213872
1937 Fall,Regular Season,Lion Baseball Club,2,"Fujinami, Mitsuo",C,42,154,137,0.219,0.305,0.299,0.604,14,10,30,23,4,2,1,41,4,,16,,7,,1,0,,11213874
1937 Spring,Regular Season,Dai Tokyo,2,"Fujinami, Mitsuo",C,55,206,184,0.158,0.236,0.207,0.443,21,14,29,20,9,0,0,38,3,,19,,9,,0,3,,11213874
1937 Fall,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",RF,41,136,115,0.226,0.341,0.287,0.628,12,11,26,21,4,0,1,33,3,,20,,19,,0,1,,11313872
1937 Spring,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",RF,40,127,110,0.191,0.282,0.264,0.546,12,11,21,14,6,1,0,29,6,,14,,20,,0,3,,11313872
1937 Spring,Regular Season,Osaka Tigers,5,"Iwasaki, Toshio",C,3,5,5,0.400,0.400,0.600,1.000,0,2,2,1,1,0,0,3,0,,0,,1,,0,0,,11313874
1937 Fall,Regular Season,Tokyo Senators,22,"Takeda, Isamu",LF,16,20,17,0.000,0.105,0.000,0.105,0,0,0,0,0,0,0,0,0,,2,,6,,0,1,,11413872
1937 Spring,Regular Season,Tokyo Senators,22,"Takeda, Isamu",LF,15,28,27,0.259,0.286,0.296,0.582,1,0,7,6,1,0,0,8,0,,1,,5,,0,0,,11413872
1937 Fall,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,10,20,18,0.167,0.211,0.278,0.489,1,0,3,2,0,1,0,5,0,,1,,4,,0,1,,11413874
1937 Spring,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,10,31,29,0.172,0.226,0.172,0.398,4,2,5,5,0,0,0,5,1,,2,,5,,0,0,,11413874
1937 Fall,Regular Season,Nagoya Club,22,"Endo, Chujiro",RF,37,104,88,0.205,0.320,0.261,0.581,4,12,18,13,5,0,0,23,0,,13,,8,,2,1,,11513872
1937 Spring,Regular Season,Dai Tokyo,4,"Endo, Chujiro",P,4,7,6,0.167,0.286,0.167,0.453,2,0,1,1,0,0,0,1,0,,1,,1,,0,0,,11513872
1937 Spring,Regular Season,Nagoya Club,22,"Endo, Chujiro",RF,14,30,25,0.240,0.367,0.280,0.647,1,4,6,5,1,0,0,7,0,,5,,2,,0,0,,11513872
1937 Fall,Regular Season,Hankyu Club,27,"Oki, Katsumi",C,14,15,14,0.143,0.200,0.143,0.343,1,0,2,2,0,0,0,2,0,,1,,3,,0,0,,11513874
1937 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,40,176,166,0.295,0.331,0.446,0.777,22,37,49,37,4,3,5,74,9,,9,,9,,0,1,,11613872
1937 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,56,251,221,0.285,0.363,0.430,0.793,32,30,63,44,10,5,4,95,18,,27,,8,,0,3,,11613872
1937 Fall,Regular Season,Tokyo Senators,21,"Yokozawa, Saburo",2B,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,11613874
1937 Fall,Regular Season,Korakuen Eagles,15,"Kanai, Kiyoshi",LF,9,10,10,0.300,0.300,0.300,0.600,3,0,3,3,0,0,0,3,0,,0,,2,,0,0,,11713872
1937 Spring,Regular Season,Korakuen Eagles,15,"Kanai, Kiyoshi",LF,37,97,81,0.222,0.337,0.247,0.584,7,4,18,17,0,1,0,20,4,,13,,12,,1,2,,11713872
1937 Fall,Regular Season,Nagoya Club,21,"Shiraki, Kazuji",RF,37,115,100,0.250,0.342,0.290,0.632,7,5,25,21,4,0,0,29,1,,14,,7,,0,1,,11713874
1937 Spring,Regular Season,Nagoya Club,21,"Shiraki, Kazuji",RF,49,170,153,0.275,0.339,0.327,0.666,8,27,42,35,6,1,0,50,5,,15,,8,,0,2,,11713874
1937 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",RF,39,141,117,0.205,0.336,0.231,0.567,16,6,24,21,3,0,0,27,9,,23,,7,,0,1,,11813872
1937 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",RF,54,246,195,0.277,0.410,0.318,0.728,48,14,54,49,2,3,0,62,16,,43,,21,,1,7,,11813872
1937 Fall,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,7,16,13,0.231,0.375,0.231,0.606,1,3,3,3,0,0,0,3,0,,3,,1,,0,0,,11913872
1937 Spring,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,3,8,5,0.200,0.333,0.200,0.533,1,1,1,1,0,0,0,1,1,,1,,2,,0,2,,11913872
1937 Fall,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",RF,6,3,2,0.000,0.333,0.000,0.333,2,0,0,0,0,0,0,0,0,,1,,0,,0,0,,11913874
1937 Spring,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",RF,12,9,8,0.375,0.444,0.500,0.944,2,0,3,2,1,0,0,4,1,,1,,3,,0,0,,11913874
1937 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",CF,45,174,154,0.253,0.335,0.377,0.712,16,27,39,26,10,0,3,58,5,,16,,18,,3,1,,13313872
1937 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",CF,28,96,86,0.244,0.323,0.419,0.742,6,15,21,12,5,2,2,36,3,,9,,7,,1,0,,13313872
1937 Spring,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",CF,30,90,77,0.182,0.300,0.221,0.521,7,7,14,12,1,1,0,17,1,,13,,5,,0,0,,13513872
1937 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,23,49,45,0.111,0.167,0.111,0.278,4,1,5,5,0,0,0,5,0,,3,,3,,0,1,,13713872
1937 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,25,66,54,0.296,0.406,0.370,0.776,5,5,16,13,2,1,0,20,5,,10,,6,,0,2,,13713872
1937 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,19,42,37,0.270,0.341,0.324,0.665,4,3,10,8,2,0,0,12,0,,4,,4,,0,1,,13913872
1937 Spring,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,21,41,39,0.205,0.244,0.256,0.500,1,1,8,6,2,0,0,10,1,,2,,2,,0,0,,13913872
1937 Fall,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,22,61,57,0.193,0.233,0.246,0.479,1,7,11,9,1,1,0,14,0,,3,,5,,0,1,,21023872
1937 Spring,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,31,108,98,0.276,0.330,0.316,0.646,13,11,27,23,4,0,0,31,0,,7,,4,,1,2,,21023872
1937 Fall,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,12,15,15,0.133,0.133,0.133,0.266,2,0,2,2,0,0,0,2,0,,0,,8,,0,0,,21023874
1937 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,47,218,187,0.225,0.335,0.299,0.634,29,26,42,32,6,4,0,56,3,,29,,16,,2,0,,21123872
1937 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,52,219,188,0.229,0.338,0.346,0.684,27,29,43,29,6,8,0,65,8,,30,,13,,1,0,,21123872
1937 Spring,Regular Season,Dai Tokyo,,"Ihara, Tokue",C,11,15,14,0.000,0.067,0.000,0.067,0,1,0,0,0,0,0,0,0,,1,,2,,0,0,,21123874
1937 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",P,14,26,23,0.087,0.192,0.217,0.409,3,1,2,1,0,0,1,5,0,,3,,3,,0,0,,21223874
1937 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",P,24,46,40,0.250,0.318,0.300,0.618,4,4,10,8,2,0,0,12,1,,4,,6,,0,2,,21223874
1937 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,29,94,88,0.091,0.130,0.102,0.232,3,2,8,7,1,0,0,9,0,,4,,12,,0,2,,21323872
1937 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,47,177,161,0.217,0.280,0.255,0.535,11,8,35,29,6,0,0,41,3,,14,,28,,0,2,,21323872
1937 Fall,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,29,79,64,0.125,0.263,0.125,0.388,3,2,8,8,0,0,0,8,0,,12,,12,,0,3,,21323874
1937 Spring,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,9,21,15,0.133,0.381,0.133,0.514,2,2,2,2,0,0,0,2,1,,5,,2,,1,0,,21323874
1937 Spring,Regular Season,Dai Tokyo,9,"Tezuka, Katsumi",PH,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,21423872
1937 Fall,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",LF,6,24,22,0.091,0.167,0.091,0.258,1,1,2,2,0,0,0,2,2,,2,,6,,0,0,,21423874
1937 Spring,Regular Season,Dai Tokyo,,"Sayama, Masayoshi",SS,1,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,21523874
1937 Fall,Regular Season,Lion Baseball Club,3,"Kito, Kazuo",LF,49,220,187,0.321,0.423,0.439,0.862,34,22,60,46,8,4,2,82,22,,29,,7,,4,0,,21723872
1937 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",LF,56,261,244,0.275,0.322,0.361,0.683,26,21,67,52,10,4,1,88,15,,16,,10,,1,0,,21723872
1937 Fall,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,43,167,148,0.291,0.356,0.432,0.788,24,27,43,30,8,2,3,64,8,,9,,12,,6,4,,21723874
1937 Fall,Regular Season,Nagoya Club,6,"Haga, Naokazu",SS,30,122,114,0.219,0.258,0.272,0.530,7,6,25,19,6,0,0,31,1,,6,,5,,0,2,,21823872
1937 Spring,Regular Season,Nagoya Club,6,"Haga, Naokazu",SS,53,206,180,0.172,0.251,0.200,0.451,14,8,31,28,1,2,0,36,2,,19,,12,,0,7,,21823872
1937 Fall,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",2B,41,164,145,0.248,0.331,0.310,0.641,24,28,36,28,7,1,0,45,4,,18,,20,,0,1,,21923872
1937 Spring,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",2B,14,61,50,0.220,0.350,0.300,0.650,5,6,11,7,4,0,0,15,4,,10,,10,,0,1,,21923872
1937 Spring,Regular Season,Osaka Tigers,21,"Kojima, Toshio",2B,6,23,21,0.190,0.261,0.286,0.547,2,3,4,3,0,1,0,6,0,,2,,3,,0,0,,21923872
1937 Spring,Regular Season,Dai Tokyo,4,"Nakamura, Saburo",2B,55,227,207,0.208,0.271,0.324,0.595,14,26,43,29,7,4,3,67,3,,17,,46,,1,2,,21923874
1937 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,40,136,126,0.317,0.368,0.444,0.812,20,16,40,28,8,4,0,56,1,,8,,7,,2,0,,23123872
1937 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,40,123,105,0.238,0.350,0.371,0.721,13,15,25,13,10,2,0,39,1,,17,,13,,1,0,,23123872
1937 Fall,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,44,223,192,0.250,0.345,0.396,0.741,37,34,48,32,7,6,3,76,7,,27,,21,,1,3,,23323872
1937 Spring,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,56,259,207,0.338,0.467,0.493,0.960,48,28,70,51,10,5,4,102,24,,48,,16,,2,2,,23323872
1937 Fall,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",LF,20,59,54,0.241,0.293,0.352,0.645,4,8,13,10,1,1,1,19,2,,4,,4,,0,1,,23723872
1937 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",LF,21,27,24,0.167,0.259,0.250,0.509,4,3,4,3,0,1,0,6,0,,3,,4,,0,0,,23723872
1937 Fall,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,25,76,69,0.188,0.263,0.275,0.538,10,11,13,9,3,0,1,19,0,,6,,8,,1,0,,31033874
1937 Spring,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,19,51,43,0.163,0.294,0.209,0.503,9,3,7,5,2,0,0,9,1,,7,,1,,1,0,,31033874
1937 Fall,Regular Season,Tokyo Senators,6,"Aoki, Kozo",RF,30,79,70,0.157,0.253,0.214,0.467,6,4,11,7,4,0,0,15,1,,7,,16,,2,0,,31133872
1937 Spring,Regular Season,Tokyo Senators,6,"Aoki, Kozo",RF,16,37,31,0.129,0.229,0.226,0.455,2,1,4,2,1,1,0,7,0,,4,,8,,0,2,,31133872
1937 Fall,Regular Season,Lion Baseball Club,21,"Ando, Yukinori",2B,6,18,15,0.200,0.294,0.200,0.494,2,0,3,3,0,0,0,3,1,,2,,1,,0,1,,31133874
1937 Fall,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,48,217,193,0.228,0.300,0.290,0.590,28,15,44,37,3,3,1,56,5,,19,,17,,1,4,,31233872
1937 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,30,133,120,0.233,0.308,0.383,0.691,16,19,28,17,5,5,1,46,9,,12,,13,,1,0,,31233872
1937 Fall,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",P,12,19,15,0.067,0.263,0.067,0.330,3,0,1,1,0,0,0,1,0,,4,,4,,0,0,,31233874
1937 Spring,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",P,11,31,28,0.143,0.172,0.179,0.351,1,1,4,3,1,0,0,5,0,,1,,9,,0,2,,31233874
1937 Fall,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,31,102,82,0.159,0.281,0.220,0.501,11,9,13,11,0,1,1,18,9,,13,,7,,1,6,,31333874
1937 Spring,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,54,239,189,0.212,0.346,0.249,0.595,28,23,40,33,7,0,0,47,13,,36,,21,,3,11,,31333874
1937 Fall,Regular Season,Korakuen Eagles,28,"Murasawa, Hideo",RF,3,2,2,0.500,0.500,0.500,1.000,2,0,1,1,0,0,0,1,0,,0,,0,,0,0,,31433874
1937 Fall,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",P,22,30,26,0.308,0.400,0.423,0.823,3,6,8,7,0,0,1,11,0,,4,,2,,0,0,,31533874
1937 Spring,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",P,28,66,57,0.123,0.242,0.211,0.453,6,4,7,3,3,1,0,12,0,,9,,12,,0,0,,31533874
1937 Fall,Regular Season,Korakuen Eagles,16,"Nakane, Susumu",RF,20,82,62,0.290,0.450,0.387,0.837,16,9,18,15,1,1,1,24,2,,15,,8,,3,2,,31633872
1937 Spring,Regular Season,Korakuen Eagles,16,"Nakane, Susumu",RF,52,221,185,0.308,0.407,0.416,0.823,32,13,57,45,6,4,2,77,12,,27,,21,,4,5,,31633872
1937 Fall,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,12,14,11,0.182,0.308,0.364,0.672,0,1,2,1,0,1,0,4,0,,2,,2,,0,1,,31733872
1937 Spring,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,8,12,10,0.100,0.250,0.100,0.350,3,0,1,1,0,0,0,1,0,,2,,2,,0,0,,31733872
1937 Fall,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",LF,49,214,204,0.255,0.273,0.294,0.567,17,32,52,46,4,2,0,60,0,,5,,4,,0,5,,31733874
1937 Spring,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",LF,52,219,198,0.232,0.286,0.268,0.554,8,26,46,40,5,1,0,53,2,,14,,7,,1,6,,31733874
1937 Fall,Regular Season,Nagoya Club,3,"Kuramoto, Shingo",3B,13,35,30,0.133,0.257,0.133,0.390,2,1,4,4,0,0,0,4,1,,5,,3,,0,0,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,42,161,131,0.183,0.314,0.214,0.528,15,13,24,20,4,0,0,28,4,,24,,29,,1,5,,31933872
1937 Fall,Regular Season,Korakuen Eagles,8,"Tsuji, Nobuo",SS,34,98,85,0.094,0.181,0.118,0.299,8,6,8,7,0,1,0,10,0,,9,,29,,0,4,,31933874
1937 Spring,Regular Season,Korakuen Eagles,8,"Tsuji, Nobuo",SS,15,39,37,0.135,0.179,0.189,0.368,3,0,5,4,0,1,0,7,0,,2,,9,,0,0,,31933874
1937 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",CF,46,180,140,0.250,0.417,0.307,0.724,36,11,35,27,8,0,0,43,4,,39,,12,,1,0,,33333872
1937 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",CF,30,91,67,0.194,0.393,0.209,0.602,6,9,13,12,1,0,0,14,2,,22,,6,,0,2,,33333872
1937 Spring,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,47,214,186,0.242,0.325,0.301,0.626,31,24,45,35,9,1,0,56,12,,23,,13,,0,5,,33533872
1937 Fall,Regular Season,Lion Baseball Club,5,"Yanagisawa, Toichi",3B,46,166,141,0.206,0.282,0.248,0.530,16,11,29,25,2,2,0,35,13,,14,,8,,1,10,,33733872
1937 Spring,Regular Season,Dai Tokyo,5,"Yanagisawa, Toichi",3B,51,159,150,0.173,0.210,0.233,0.443,14,9,26,19,5,2,0,35,9,,6,,13,,1,2,,33733872
1937 Fall,Regular Season,Nagoya Club,2,"Shite, Kiyohiko",RF,3,3,3,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,,0,,1,,0,0,,41043872
1937 Spring,Regular Season,Nagoya Club,2,"Shite, Kiyohiko",RF,35,141,122,0.238,0.321,0.287,0.608,18,5,29,24,4,1,0,35,2,,15,,19,,0,4,,41043872
1937 Fall,Regular Season,Osaka Tigers,21,"Hiruki, Torao",3B,3,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,,0,,0,,0,0,,41043874
1937 Spring,Regular Season,Osaka Tigers,21,"Hiruki, Torao",3B,5,12,10,0.000,0.167,0.000,0.167,0,1,0,0,0,0,0,0,0,,2,,2,,0,0,,41043874
1937 Fall,Regular Season,Korakuen Eagles,1,"Ishii, Akio",1B,3,4,3,0.000,0.250,0.000,0.250,1,0,0,0,0,0,0,0,0,,1,,2,,0,0,,41143874
1937 Spring,Regular Season,Korakuen Eagles,1,"Ishii, Akio",1B,30,71,61,0.180,0.296,0.230,0.526,4,5,11,8,3,0,0,14,0,,8,,10,,2,0,,41143874
1937 Fall,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",P,7,4,3,0.000,0.250,0.000,0.250,1,0,0,0,0,0,0,0,0,,1,,2,,0,0,,41243874
1937 Spring,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",P,12,26,21,0.095,0.269,0.095,0.364,1,0,2,2,0,0,0,2,0,,5,,10,,0,0,,41243874
1937 Fall,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,39,148,129,0.264,0.340,0.279,0.619,17,19,34,32,2,0,0,36,4,,15,,11,,0,4,,41343872
1937 Spring,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,53,210,179,0.173,0.275,0.196,0.471,17,15,31,27,4,0,0,35,3,,25,,12,,0,6,,41343872
1937 Fall,Regular Season,Korakuen Eagles,6,"Ota, Kenichi",1B,29,71,56,0.161,0.338,0.179,0.517,7,6,9,8,1,0,0,10,1,,14,,9,,1,0,,41343874
