Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1938 Spring,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,23,38,35,0.200,0.263,0.200,0.463,0,2,7,7,0,0,0,7,0,,3,,1,,0,0,,01303876
1938 Fall,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",CF,40,193,174,0.213,0.283,0.282,0.565,29,14,37,30,4,1,2,49,5,,15,,11,,2,2,,01403872
1938 Spring,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",CF,35,162,137,0.255,0.366,0.314,0.680,21,13,35,30,3,1,1,43,6,,23,,10,,1,1,,01403872
1938 Fall,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,4,8,8,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,01403874
1938 Spring,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,8,20,17,0.176,0.263,0.176,0.439,1,1,3,3,0,0,0,3,0,,2,,0,,0,1,,01403874
1938 Fall,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",CF,40,183,153,0.229,0.330,0.294,0.624,23,4,35,28,5,1,1,45,20,,22,,17,,1,7,,01503874
1938 Spring,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",CF,35,128,109,0.220,0.309,0.275,0.584,15,5,24,20,2,2,0,30,8,,14,,11,,0,5,,01503874
1938 Fall,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",SS,3,10,7,0.143,0.333,0.143,0.476,3,1,1,1,0,0,0,1,0,,2,,3,,0,1,,01503876
1938 Fall,Regular Season,Nagoya Club,11,"Tanaka, Minoru",PH,18,20,20,0.050,0.050,0.050,0.100,1,1,1,1,0,0,0,1,1,,0,,2,,0,0,,01703874
1938 Spring,Regular Season,Nagoya Club,11,"Tanaka, Minoru",PH,13,24,21,0.000,0.125,0.000,0.125,2,1,0,0,0,0,0,0,0,,3,,1,,0,0,,01703874
1938 Fall,Regular Season,Nankai Club,17,"Nakada, Michinobu",C,33,103,87,0.207,0.289,0.241,0.530,5,5,18,15,3,0,0,21,2,,10,,7,,0,6,,01703876
1938 Fall,Regular Season,Eagles,23,"Harris, Bucky",C,40,170,153,0.320,0.385,0.490,0.875,17,23,49,36,5,3,5,75,6,,16,,8,,0,1,,01803872
1938 Spring,Regular Season,Eagles,23,"Harris, Bucky",C,35,150,139,0.324,0.369,0.504,0.873,21,24,45,33,5,1,6,70,3,,10,,9,,0,1,,01803872
1938 Spring,Regular Season,Nagoya Club,1,"Kojima, Shigeo",RF,16,46,40,0.075,0.196,0.075,0.271,4,2,3,3,0,0,0,3,1,,6,,16,,0,0,,01903872
1938 Fall,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,30,91,66,0.136,0.360,0.167,0.527,8,5,9,8,0,1,0,11,3,,22,,7,,1,2,,01903874
1938 Spring,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,35,131,107,0.187,0.298,0.243,0.541,6,4,20,15,4,1,0,26,2,,17,,6,,0,7,,01903874
1938 Fall,Regular Season,Nankai Club,9,"Hirai, Isaburo",3B,23,89,74,0.270,0.379,0.365,0.744,9,6,20,16,1,3,0,27,3,,13,,7,,0,2,,01903876
1938 Fall,Regular Season,Osaka Tigers,11,"Fujii, Isamu",RF,29,89,80,0.200,0.256,0.250,0.506,4,6,16,12,4,0,0,20,0,,6,,4,,0,3,,03103872
1938 Spring,Regular Season,Osaka Tigers,11,"Fujii, Isamu",RF,32,103,86,0.291,0.408,0.349,0.757,18,11,25,20,5,0,0,30,3,,17,,9,,0,0,,03103872
1938 Fall,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,28,106,93,0.237,0.317,0.366,0.683,7,15,22,16,3,0,3,34,0,,11,,6,,0,0,,03503872
1938 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,26,88,80,0.225,0.295,0.275,0.570,8,10,18,16,1,0,1,22,0,,8,,4,,0,0,,03503872
1938 Fall,Regular Season,Hankyu Club,30,"Yamashita, Minoru",1B,19,78,63,0.333,0.455,0.508,0.963,12,13,21,15,3,1,2,32,1,,14,,5,,0,1,,03703872
1938 Spring,Regular Season,Hankyu Club,30,"Yamashita, Minoru",1B,21,79,67,0.269,0.372,0.358,0.730,9,15,18,13,4,1,0,24,1,,10,,6,,1,1,,03703872
1938 Fall,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,20,39,35,0.200,0.282,0.200,0.482,4,0,7,7,0,0,0,7,0,,4,,3,,0,0,,11013872
1938 Spring,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,17,45,41,0.268,0.333,0.268,0.601,2,2,11,11,0,0,0,11,0,,4,,3,,0,0,,11013872
1938 Fall,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,15,31,28,0.214,0.290,0.214,0.504,1,4,6,6,0,0,0,6,0,,3,,4,,0,0,,11013874
1938 Spring,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,12,20,19,0.211,0.250,0.263,0.513,2,0,4,3,1,0,0,5,0,,1,,3,,0,0,,11013874
1938 Fall,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,39,137,119,0.176,0.274,0.235,0.509,5,10,21,17,2,1,1,28,6,,16,,20,,0,2,,11013876
1938 Spring,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,35,133,112,0.152,0.269,0.223,0.492,10,11,17,13,1,2,1,25,4,,18,,12,,0,3,,11013876
1938 Fall,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,9,26,24,0.167,0.231,0.167,0.398,1,1,4,4,0,0,0,4,1,,2,,1,,0,0,,11213872
1938 Spring,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,12,42,36,0.167,0.286,0.167,0.453,3,3,6,6,0,0,0,6,0,,5,,3,,1,0,,11213872
1938 Spring,Regular Season,Lion Baseball Club,2,"Fujinami, Mitsuo",C,7,16,14,0.214,0.313,0.214,0.527,0,0,3,3,0,0,0,3,0,,2,,2,,0,0,,11213874
1938 Fall,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",RF,17,33,25,0.240,0.424,0.240,0.664,2,3,6,6,0,0,0,6,3,,8,,3,,0,0,,11313872
1938 Spring,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",RF,31,105,88,0.205,0.320,0.250,0.570,7,6,18,14,4,0,0,22,2,,15,,14,,0,2,,11313872
1938 Fall,Regular Season,Hankyu Club,25,"Odano, Kashiwa",P,6,10,9,0.333,0.400,0.333,0.733,1,1,3,3,0,0,0,3,0,,1,,1,,0,0,,11313876
1938 Spring,Regular Season,Hankyu Club,25,"Odano, Kashiwa",P,16,35,30,0.167,0.286,0.167,0.453,3,3,5,5,0,0,0,5,0,,4,,5,,1,0,,11313876
1938 Fall,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,27,101,79,0.228,0.378,0.241,0.619,18,5,18,17,1,0,0,19,3,,18,,13,,1,3,,11413874
1938 Spring,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,7,18,14,0.214,0.389,0.214,0.603,4,2,3,3,0,0,0,3,0,,3,,4,,1,0,,11413874
1938 Fall,Regular Season,Tokyo Senators,21,"Endo, Chujiro",1B,36,149,132,0.242,0.315,0.409,0.724,13,21,32,21,5,1,5,54,2,,14,,18,,0,3,,11513872
1938 Spring,Regular Season,Tokyo Senators,21,"Endo, Chujiro",1B,18,35,32,0.250,0.314,0.344,0.658,4,2,8,6,1,1,0,11,0,,3,,4,,0,0,,11513872
1938 Fall,Regular Season,Nankai Club,15,"Kurio, Nobuo",PH,25,45,36,0.194,0.341,0.222,0.563,0,2,7,6,1,0,0,8,0,,8,,3,,0,1,,11513876
1938 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,38,173,155,0.361,0.428,0.626,1.054,30,38,56,37,7,2,10,97,3,,18,,6,,0,0,,11613872
1938 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,35,158,145,0.345,0.395,0.428,0.823,19,25,50,41,7,1,1,62,2,,11,,10,,1,1,,11613872
1938 Fall,Regular Season,Nagoya Club,5,"Shiraki, Kazuji",RF,33,139,121,0.256,0.353,0.331,0.684,10,17,31,25,4,1,1,40,2,,18,,22,,0,0,,11713874
1938 Spring,Regular Season,Nagoya Club,5,"Shiraki, Kazuji",RF,31,132,120,0.200,0.273,0.242,0.515,10,17,24,21,2,0,1,29,0,,12,,12,,0,0,,11713874
1938 Fall,Regular Season,Lion Baseball Club,23,"Tamakoshi, Toshio",1B,16,53,40,0.275,0.431,0.300,0.731,7,4,11,10,1,0,0,12,3,,10,,6,,1,2,,11713876
1938 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",RF,33,120,94,0.191,0.350,0.245,0.595,21,2,18,14,3,1,0,23,7,,23,,14,,0,3,,11813872
1938 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",RF,35,171,123,0.285,0.460,0.333,0.793,25,4,35,31,2,2,0,41,4,,39,,15,,1,8,,11813872
1938 Fall,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",RF,15,7,6,0.167,0.286,0.167,0.453,2,0,1,1,0,0,0,1,0,,1,,0,,0,0,,11913874
1938 Spring,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",RF,11,11,9,0.444,0.545,0.444,0.989,5,0,4,4,0,0,0,4,3,,2,,4,,0,0,,11913874
1938 Fall,Regular Season,Nagoya Golden Dolphins,2,"Nagai, Masahisa",2B,6,7,6,0.000,0.143,0.000,0.143,0,0,0,0,0,0,0,0,1,,1,,4,,0,0,,11913876
1938 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",CF,26,113,103,0.233,0.288,0.408,0.696,17,20,24,13,6,3,2,42,4,,7,,8,,1,2,,13313872
1938 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",CF,32,136,121,0.289,0.358,0.380,0.738,17,15,35,29,2,3,1,46,7,,12,,6,,1,2,,13313872
1938 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,7,24,23,0.348,0.375,0.348,0.723,5,3,8,8,0,0,0,8,0,,0,,1,,1,0,,13913872
1938 Fall,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,6,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,21023874
1938 Spring,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,11,35,31,0.097,0.176,0.161,0.337,2,1,3,2,0,1,0,5,0,,3,,5,,0,1,,21023874
1938 Fall,Regular Season,Nankai Club,6,"Ryu, Sesho",P,6,9,8,0.125,0.222,0.125,0.347,0,0,1,1,0,0,0,1,0,,1,,2,,0,0,,21023876
1938 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,37,162,138,0.261,0.358,0.341,0.699,24,24,36,27,8,0,1,47,3,,20,,11,,1,3,,21123872
1938 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,34,147,125,0.256,0.363,0.344,0.707,19,16,32,24,6,1,1,43,1,,21,,10,,0,1,,21123872
1938 Fall,Regular Season,Tokyo Kyojin,6,"Iwamoto, Akira",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,21123876
1938 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,19,76,66,0.242,0.342,0.379,0.721,8,10,16,11,3,0,2,25,2,,10,,10,,0,0,,21223874
1938 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,25,104,84,0.214,0.353,0.226,0.579,9,8,18,17,1,0,0,19,0,,18,,16,,0,2,,21223874
1938 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,39,148,135,0.193,0.248,0.259,0.507,8,15,26,21,2,2,1,35,4,,9,,15,,1,3,,21323872
1938 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,33,121,105,0.210,0.291,0.210,0.501,10,8,22,22,0,0,0,22,4,,11,,9,,1,3,,21323872
1938 Fall,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,36,129,113,0.257,0.328,0.327,0.655,9,12,29,25,1,2,1,37,1,,12,,15,,0,4,,21323874
1938 Spring,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,27,98,84,0.143,0.226,0.155,0.381,6,3,12,11,1,0,0,13,3,,9,,13,,0,5,,21323874
1938 Fall,Regular Season,Osaka Tigers,14,"Kinoshita, Isamu",P,2,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,,0,,0,,0,0,,21323876
1938 Fall,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",RF,34,145,116,0.233,0.341,0.276,0.617,21,9,27,24,2,0,1,32,10,,18,,21,,1,10,,21423874
1938 Spring,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",RF,11,21,17,0.235,0.381,0.235,0.616,4,1,4,4,0,0,0,4,0,,4,,4,,0,0,,21423874
1938 Fall,Regular Season,Nankai Club,5,"Suzuki, Yoshitaro",3B,32,104,83,0.169,0.317,0.217,0.534,9,7,14,12,1,0,1,18,6,,18,,8,,0,3,,21523876
1938 Fall,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,21623872
1938 Fall,Regular Season,Lion Baseball Club,7,"Kito, Kazuo",LF,40,187,146,0.247,0.402,0.301,0.703,20,18,36,31,3,1,1,44,2,,37,,9,,1,3,,21723872
1938 Spring,Regular Season,Lion Baseball Club,7,"Kito, Kazuo",LF,24,103,96,0.219,0.265,0.323,0.588,11,11,21,16,2,1,2,31,2,,5,,7,,1,1,,21723872
1938 Fall,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,33,106,98,0.235,0.279,0.327,0.606,15,19,23,17,3,3,0,32,0,,5,,6,,1,2,,21723874
1938 Spring,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,24,90,75,0.333,0.432,0.427,0.859,15,8,25,20,4,0,1,32,3,,12,,2,,1,2,,21723874
1938 Fall,Regular Season,Lion Baseball Club,3,"Nakatani, Junji",3B,26,97,86,0.267,0.351,0.337,0.688,11,14,23,19,3,0,1,29,0,,11,,9,,0,0,,21723876
1938 Fall,Regular Season,Nagoya Club,6,"Haga, Naokazu",PH,18,23,21,0.238,0.273,0.238,0.511,0,1,5,5,0,0,0,5,0,,1,,4,,0,1,,21823872
1938 Fall,Regular Season,Lion Baseball Club,4,"Nakamura, Saburo",1B,31,112,91,0.198,0.342,0.286,0.628,11,10,18,14,2,0,2,26,1,,18,,18,,2,1,,21923874
1938 Fall,Regular Season,Lion Baseball Club,18,"Fukushi, Isamu",C,7,23,17,0.176,0.364,0.176,0.540,3,0,3,3,0,0,0,3,0,,5,,5,,0,1,,21923876
1938 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,40,187,164,0.262,0.346,0.384,0.730,25,34,43,28,11,3,1,63,4,,19,,11,,2,2,,23123872
1938 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,35,162,146,0.301,0.370,0.432,0.802,32,20,44,31,7,6,0,63,4,,15,,4,,1,0,,23123872
1938 Fall,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,37,167,135,0.274,0.410,0.407,0.817,35,22,37,28,4,1,4,55,5,,30,,7,,1,1,,23323872
1938 Spring,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,34,149,130,0.262,0.356,0.408,0.764,17,27,34,24,4,3,3,53,2,,18,,7,,1,0,,23323872
1938 Fall,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",PR,6,2,2,0.500,0.500,0.500,1.000,3,0,1,1,0,0,0,1,0,,0,,1,,0,0,,23723872
1938 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",PR,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,23723872
1938 Fall,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,20,54,48,0.188,0.250,0.271,0.521,7,6,9,7,1,0,1,13,0,,4,,7,,0,2,,31033874
1938 Spring,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,19,56,51,0.196,0.268,0.235,0.503,4,4,10,8,2,0,0,12,1,,5,,8,,0,0,,31033874
1938 Fall,Regular Season,Lion Baseball Club,22,"Muroi, Yutaka",C,33,130,115,0.217,0.291,0.296,0.587,10,12,25,19,4,1,1,34,4,,12,,7,,0,3,,31033876
1938 Spring,Regular Season,Lion Baseball Club,22,"Muroi, Yutaka",C,21,43,42,0.167,0.186,0.167,0.353,0,0,7,7,0,0,0,7,1,,1,,6,,0,0,,31033876
1938 Fall,Regular Season,Tokyo Senators,6,"Aoki, Kozo",LF,37,129,116,0.155,0.240,0.259,0.499,8,10,18,11,3,3,1,30,0,,13,,20,,0,0,,31133872
1938 Spring,Regular Season,Tokyo Senators,6,"Aoki, Kozo",LF,24,64,60,0.100,0.156,0.167,0.323,7,5,6,4,1,0,1,10,0,,4,,12,,0,0,,31133872
1938 Fall,Regular Season,Nagoya Golden Dolphins,15,"Asai, Taro",1B,23,60,56,0.143,0.200,0.179,0.379,2,4,8,6,2,0,0,10,1,,4,,12,,0,0,,31133876
1938 Spring,Regular Season,Nagoya Golden Dolphins,15,"Asai, Taro",1B,4,4,3,0.000,0.250,0.000,0.250,0,0,0,0,0,0,0,0,0,,1,,2,,0,0,,31133876
1938 Fall,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,40,184,162,0.179,0.269,0.222,0.491,24,12,29,24,3,2,0,36,5,,19,,28,,1,2,,31233872
1938 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,32,147,129,0.302,0.375,0.403,0.778,18,18,39,30,6,2,1,52,8,,13,,11,,2,3,,31233872
1938 Fall,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,40,171,138,0.261,0.370,0.370,0.740,24,15,36,26,6,3,1,51,4,,24,,16,,0,9,,31333874
1938 Spring,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,30,131,110,0.218,0.301,0.227,0.528,20,9,24,23,1,0,0,25,4,,11,,11,,2,8,,31333874
1938 Fall,Regular Season,Nagoya Golden Dolphins,14,"Okano, Hachiro",3B,40,164,153,0.255,0.283,0.281,0.564,15,11,39,35,4,0,0,43,15,,6,,25,,0,5,,31333876
1938 Spring,Regular Season,Nagoya Golden Dolphins,14,"Okano, Hachiro",3B,26,98,85,0.153,0.258,0.188,0.446,11,6,13,11,1,1,0,16,6,,11,,23,,1,1,,31333876
1938 Fall,Regular Season,Tokyo Senators,22,"Murasawa, Hideo",P,4,5,4,0.250,0.400,0.500,0.900,2,1,1,0,1,0,0,2,0,,1,,1,,0,0,,31433874
1938 Spring,Regular Season,Tokyo Senators,22,"Murasawa, Hideo",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,31433874
1938 Fall,Regular Season,Nagoya Club,,"Kobayashi, Zenichiro",2B,1,4,3,0.333,0.500,0.333,0.833,2,0,1,1,0,0,0,1,0,,1,,1,,0,0,,31533876
1938 Fall,Regular Season,Eagles,16,"Nakane, Susumu",RF,37,154,135,0.215,0.298,0.363,0.661,20,12,29,17,7,2,3,49,11,,14,,21,,2,3,,31633872
1938 Spring,Regular Season,Eagles,16,"Nakane, Susumu",RF,35,147,127,0.283,0.377,0.362,0.739,22,8,36,29,5,1,1,46,4,,18,,13,,1,1,,31633872
1938 Fall,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,24,60,55,0.200,0.267,0.273,0.540,5,5,11,7,4,0,0,15,0,,5,,4,,0,0,,31733872
1938 Spring,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,18,38,37,0.189,0.211,0.216,0.427,1,5,7,6,1,0,0,8,0,,1,,2,,0,0,,31733872
1938 Fall,Regular Season,Eagles,7,"Sugitaya, Mamoru",LF,34,116,105,0.162,0.214,0.190,0.404,6,4,17,15,1,1,0,20,0,,7,,2,,0,4,,31733874
1938 Spring,Regular Season,Eagles,7,"Sugitaya, Mamoru",LF,32,122,115,0.261,0.286,0.278,0.564,7,10,30,28,2,0,0,32,0,,4,,1,,0,3,,31733874
1938 Fall,Regular Season,Tokyo Kyojin,30,"Chiba, Shigeru",3B,40,187,142,0.225,0.409,0.310,0.719,29,18,32,25,4,1,2,44,6,,43,,20,,1,1,,31733876
1938 Spring,Regular Season,Tokyo Kyojin,30,"Chiba, Shigeru",3B,34,143,122,0.295,0.399,0.443,0.842,18,17,36,25,4,7,0,54,2,,21,,9,,0,0,,31733876
1938 Fall,Regular Season,Nagoya Club,12,"Kuramoto, Shingo",3B,40,164,132,0.197,0.333,0.311,0.644,17,17,26,17,6,0,3,41,0,,27,,15,,0,5,,31933872
1938 Spring,Regular Season,Nagoya Club,12,"Kuramoto, Shingo",3B,26,106,90,0.278,0.381,0.322,0.703,8,6,25,21,4,0,0,29,1,,15,,6,,0,1,,31933872
1938 Fall,Regular Season,Eagles,8,"Tsuji, Nobuo",SS,5,12,12,0.000,0.000,0.000,0.000,0,1,0,0,0,0,0,0,0,,0,,1,,0,0,,31933874
1938 Spring,Regular Season,Eagles,8,"Tsuji, Nobuo",SS,9,21,14,0.143,0.429,0.143,0.572,3,0,2,2,0,0,0,2,1,,6,,1,,1,0,,31933874
1938 Fall,Regular Season,Nagoya Golden Dolphins,10,"Nagashima, Susumu",C,33,109,95,0.189,0.280,0.221,0.501,4,8,18,15,3,0,0,21,1,,12,,15,,0,2,,31933876
1938 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,18,42,31,0.323,0.488,0.355,0.843,5,6,10,9,1,0,0,11,1,,9,,3,,1,1,,33333872
1938 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,18,32,22,0.182,0.438,0.182,0.620,4,1,4,4,0,0,0,4,1,,10,,4,,0,0,,33333872
1938 Fall,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,37,172,144,0.215,0.331,0.299,0.630,21,13,31,21,8,2,0,43,9,,24,,13,,1,3,,33533872
1938 Spring,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,11,44,34,0.206,0.386,0.265,0.651,5,1,7,6,0,1,0,9,1,,10,,3,,0,0,,33533872
1938 Fall,Regular Season,Lion Baseball Club,5,"Yanagisawa, Toichi",3B,29,72,56,0.143,0.314,0.161,0.475,7,5,8,7,1,0,0,9,2,,14,,5,,0,2,,33733872
1938 Spring,Regular Season,Lion Baseball Club,5,"Yanagisawa, Toichi",3B,31,104,90,0.233,0.303,0.311,0.614,17,4,21,17,2,1,1,28,5,,9,,8,,0,5,,33733872
1938 Fall,Regular Season,Nankai Club,16,"Ueda, Yoshio",3B,13,35,34,0.206,0.229,0.294,0.523,2,0,7,4,3,0,0,10,2,,1,,8,,0,0,,41143876
1938 Fall,Regular Season,Eagles,24,"Matsumoto, Misao",PR,15,14,12,0.000,0.143,0.000,0.143,2,0,0,0,0,0,0,0,0,,2,,3,,0,0,,41243874
1938 Spring,Regular Season,Eagles,24,"Matsumoto, Misao",PR,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,41243874
1938 Fall,Regular Season,Eagles,6,"Ota, Kenichi",RF,33,97,80,0.200,0.326,0.313,0.639,7,4,16,10,3,3,0,25,0,,14,,4,,1,2,,41343874
1938 Spring,Regular Season,Eagles,6,"Ota, Kenichi",RF,11,18,13,0.154,0.389,0.154,0.543,0,2,2,2,0,0,0,2,0,,5,,3,,0,0,,41343874
1938 Fall,Regular Season,Eagles,22,"Kinoshita, Masafumi",3B,7,7,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,41343876
1938 Spring,Regular Season,Eagles,22,"Kinoshita, Masafumi",3B,9,26,25,0.160,0.192,0.200,0.392,1,0,4,3,1,0,0,5,0,,1,,6,,0,0,,41343876
1938 Fall,Regular Season,Nagoya Golden Dolphins,4,"Takakubo, Toyozo",LF,19,49,39,0.128,0.306,0.128,0.434,5,3,5,5,0,0,0,5,1,,10,,14,,0,0,,41543876
1938 Fall,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,8,11,11,0.182,0.182,0.182,0.364,0,1,2,2,0,0,0,2,0,,0,,2,,0,0,,41643872
1938 Spring,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,35,134,116,0.181,0.275,0.224,0.499,16,18,21,19,0,1,1,26,2,,13,,13,,2,3,,41643872
