Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1936 Fall,Regular Season,Nagoya Golden Dolphins,16,"Nakamura, Teruo",C,23,76,55,0.164,0.370,0.200,0.570,4,6,9,7,2,0,0,11,0,,15,,6,,3,3,,01603872
1936 Spring,Regular Season,Nagoya Golden Dolphins,16,"Nakamura, Teruo",C,3,10,5,0.200,0.600,0.200,0.800,2,1,1,1,0,0,0,1,0,,5,,0,,0,0,,01603872
1936 Fall,Regular Season,Dai Tokyo,2,"Kimata, Takeo",LF,26,94,79,0.152,0.287,0.203,0.490,7,7,12,8,4,0,0,16,2,,14,,9,,1,0,,01703872
1936 Spring,Regular Season,Dai Tokyo,2,"Kimata, Takeo",LF,13,60,51,0.216,0.310,0.216,0.526,5,6,11,11,0,0,0,11,1,,6,,6,,1,2,,01703872
1936 Fall,Regular Season,Nagoya Club,6,"Harris, Bucky",C,24,99,87,0.310,0.375,0.402,0.777,10,14,27,21,4,2,0,35,2,,8,,7,,1,3,,01803872
1936 Spring,Regular Season,Nagoya Club,6,"Harris, Bucky",C,15,72,69,0.348,0.375,0.449,0.824,12,11,24,20,2,1,1,31,5,,2,,5,,1,0,,01803872
1936 Fall,Regular Season,Nagoya Club,1,"Kojima, Shigeo",1B,8,22,21,0.238,0.273,0.238,0.511,0,3,5,5,0,0,0,5,0,,1,,5,,0,0,,01903872
1936 Fall,Regular Season,Osaka Tigers,11,"Fujii, Isamu",LF,30,143,125,0.320,0.406,0.400,0.806,30,14,40,33,4,3,0,50,9,,17,,13,,1,0,,03103872
1936 Spring,Regular Season,Osaka Tigers,11,"Fujii, Isamu",LF,15,78,63,0.365,0.459,0.476,0.935,11,5,23,18,4,0,1,30,0,,10,,4,,1,4,,03103872
1936 Fall,Regular Season,Nagoya Club,3,"Matsura, Kazuyoshi",P,17,35,32,0.094,0.121,0.094,0.215,3,0,3,3,0,0,0,3,1,,1,,4,,0,2,,03303872
1936 Spring,Regular Season,Nagoya Club,3,"Matsura, Kazuyoshi",P,6,24,21,0.429,0.429,0.619,1.048,7,4,9,7,1,0,1,13,1,,0,,4,,0,3,,03303872
1936 Fall,Regular Season,Hankyu Club,1,"Miyatake, Saburo",3B,15,49,43,0.372,0.426,0.465,0.891,6,5,16,12,4,0,0,20,0,,4,,6,,0,2,,03503872
1936 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",3B,18,85,78,0.346,0.386,0.449,0.835,13,14,27,21,5,0,1,35,3,,5,,4,,0,1,,03503872
1936 Fall,Regular Season,Hankyu Club,2,"Yamashita, Minoru",1B,29,131,109,0.321,0.426,0.431,0.857,19,20,35,27,6,0,2,47,6,,19,,6,,1,2,,03703872
1936 Spring,Regular Season,Hankyu Club,2,"Yamashita, Minoru",1B,18,85,69,0.391,0.506,0.638,1.144,16,13,27,19,3,1,4,44,2,,15,,5,,1,0,,03703872
1936 Fall,Regular Season,Dai Tokyo,15,"Kondo, Hisashi",P,12,19,15,0.067,0.263,0.067,0.330,1,2,1,1,0,0,0,1,1,,4,,5,,0,0,,11013872
1936 Spring,Regular Season,Dai Tokyo,15,"Kondo, Hisashi",P,7,16,10,0.200,0.467,0.300,0.767,1,1,2,1,1,0,0,3,0,,5,,2,,0,1,,11013872
1936 Fall,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,13,37,32,0.156,0.250,0.344,0.594,1,6,5,1,2,2,0,11,0,,4,,5,,0,1,,11213872
1936 Fall,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",1B,26,93,79,0.152,0.272,0.165,0.437,11,11,12,11,1,0,0,13,3,,12,,15,,1,1,,11313872
1936 Spring,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",1B,8,22,20,0.200,0.273,0.250,0.523,4,3,4,3,1,0,0,5,2,,2,,2,,0,0,,11313872
1936 Fall,Regular Season,Tokyo Senators,22,"Takeda, Isamu",LF,11,15,13,0.077,0.200,0.154,0.354,2,0,1,0,1,0,0,2,1,,2,,3,,0,0,,11413872
1936 Fall,Regular Season,Dai Tokyo,4,"Endo, Chujiro",P,20,74,64,0.203,0.311,0.266,0.577,2,11,13,11,0,2,0,17,2,,9,,11,,1,0,,11513872
1936 Spring,Regular Season,Dai Tokyo,4,"Endo, Chujiro",P,7,27,24,0.208,0.296,0.250,0.546,2,3,5,4,1,0,0,6,1,,3,,9,,0,0,,11513872
1936 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,19,78,70,0.257,0.325,0.386,0.711,11,8,18,11,5,2,0,27,6,,6,,6,,1,1,,11613872
1936 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,7,32,31,0.290,0.313,0.484,0.797,6,6,9,5,3,0,1,15,3,,1,,1,,0,0,,11613872
1936 Fall,Regular Season,Nagoya Golden Dolphins,20,"Kanai, Kiyoshi",RF,8,16,15,0.133,0.188,0.200,0.388,2,5,2,1,1,0,0,3,0,,1,,4,,0,0,,11713872
1936 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",CF,27,112,94,0.223,0.342,0.255,0.597,14,4,21,20,0,0,1,24,6,,17,,16,,0,1,,11813872
1936 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",CF,15,78,62,0.387,0.513,0.484,0.997,15,7,24,20,2,2,0,30,5,,16,,4,,0,0,,11813872
1936 Fall,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,2,4,3,0.000,0.250,0.000,0.250,0,0,0,0,0,0,0,0,0,,1,,1,,0,0,,11913872
1936 Spring,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,11913872
1936 Spring,Regular Season,Dai Tokyo,9,"Ban, Yoshio",2B,5,3,2,1.000,1.000,1.000,2.000,1,1,2,2,0,0,0,2,0,,1,,0,,0,0,,13113872
1936 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",RF,29,130,123,0.179,0.217,0.252,0.469,16,17,22,16,3,3,0,31,10,,6,,17,,0,1,,13313872
1936 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",RF,9,43,37,0.108,0.233,0.216,0.449,8,6,4,2,1,0,1,8,2,,4,,7,,2,0,,13313872
1936 Fall,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",RF,18,75,66,0.212,0.297,0.303,0.600,9,9,14,10,2,2,0,20,4,,8,,9,,0,1,,13513872
1936 Spring,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",RF,12,52,40,0.250,0.412,0.250,0.662,7,4,10,10,0,0,0,10,4,,10,,6,,1,1,,13513872
1936 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,22,80,64,0.188,0.316,0.203,0.519,7,6,12,11,1,0,0,13,4,,12,,6,,0,4,,13713872
1936 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,9,28,24,0.250,0.357,0.250,0.607,4,5,6,6,0,0,0,6,3,,4,,1,,0,0,,13713872
1936 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,12,31,28,0.286,0.310,0.357,0.667,3,1,8,6,2,0,0,10,0,,1,,2,,0,2,,13913872
1936 Spring,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,9,37,35,0.286,0.306,0.400,0.706,5,6,10,6,4,0,0,14,0,,1,,2,,0,1,,13913872
1936 Fall,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,15,49,43,0.163,0.217,0.209,0.426,3,2,7,5,2,0,0,9,0,,3,,6,,0,3,,21023872
1936 Spring,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,4,6,5,0.000,0.167,0.000,0.167,0,1,0,0,0,0,0,0,0,,1,,1,,0,0,,21023872
1936 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,24,82,74,0.162,0.235,0.243,0.478,11,7,12,8,3,0,1,18,1,,7,,2,,0,1,,21123872
1936 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,15,59,55,0.218,0.232,0.273,0.505,7,5,12,9,3,0,0,15,0,,1,,5,,0,3,,21123872
1936 Fall,Regular Season,Dai Tokyo,18,"Tagawa, Hiroshi",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,21223872
1936 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,30,126,111,0.198,0.264,0.225,0.489,9,18,22,20,1,1,0,25,7,,10,,13,,0,5,,21323872
1936 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,18,85,73,0.288,0.388,0.370,0.758,9,16,21,15,6,0,0,27,2,,12,,10,,0,0,,21323872
1936 Fall,Regular Season,Dai Tokyo,9,"Tezuka, Katsumi",PH,3,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,2,,0,0,,21423872
1936 Fall,Regular Season,Nagoya Club,17,"Kato, Tomo",P,5,3,2,0.000,0.333,0.000,0.333,1,0,0,0,0,0,0,0,0,,1,,0,,0,0,,21523872
1936 Fall,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,25,81,64,0.219,0.324,0.250,0.574,11,5,14,12,2,0,0,16,1,,10,,1,,0,7,,21623872
1936 Spring,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,7,32,27,0.333,0.419,0.407,0.826,3,3,9,7,2,0,0,11,1,,3,,0,,1,1,,21623872
1936 Fall,Regular Season,Dai Tokyo,3,"Kito, Kazuo",CF,15,51,44,0.205,0.314,0.205,0.519,3,2,9,9,0,0,0,9,2,,7,,2,,0,0,,21723872
1936 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",CF,14,67,60,0.217,0.299,0.283,0.582,7,5,13,9,4,0,0,17,3,,6,,4,,1,0,,21723872
1936 Fall,Regular Season,Nagoya Club,21,"Haga, Naokazu",SS,24,86,77,0.234,0.289,0.286,0.575,8,6,18,15,2,1,0,22,2,,5,,7,,1,3,,21823872
1936 Fall,Regular Season,Osaka Tigers,21,"Kojima, Toshio",2B,31,139,117,0.256,0.374,0.342,0.716,15,18,30,21,8,1,0,40,3,,21,,17,,1,0,,21923872
1936 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,25,60,52,0.346,0.433,0.519,0.952,13,13,18,14,1,1,2,27,3,,7,,4,,1,0,,23123872
1936 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,13,42,37,0.297,0.366,0.405,0.771,6,5,11,9,0,2,0,15,1,,4,,2,,0,1,,23123872
1936 Fall,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,26,102,80,0.200,0.366,0.300,0.666,14,14,16,11,3,1,1,24,10,,20,,12,,1,1,,23323872
1936 Spring,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,15,75,67,0.254,0.315,0.358,0.673,14,12,17,11,5,1,0,24,7,,6,,9,,0,2,,23323872
1936 Spring,Regular Season,Dai Tokyo,11,"Murakawa, Yukinobu",C,12,34,29,0.207,0.303,0.207,0.510,2,4,6,6,0,0,0,6,0,,4,,6,,0,1,,23523872
1936 Fall,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",RF,19,38,35,0.200,0.263,0.229,0.492,4,7,7,6,1,0,0,8,1,,3,,3,,0,0,,23723872
1936 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",RF,5,12,12,0.250,0.250,0.333,0.583,0,1,3,2,1,0,0,4,0,,0,,1,,0,0,,23723872
1936 Spring,Regular Season,Tokyo Senators,16,"Sato, Kikuo",LF,18,71,61,0.213,0.314,0.262,0.576,8,6,13,11,1,1,0,16,1,,8,,8,,1,1,,31033872
1936 Fall,Regular Season,Tokyo Senators,6,"Aoki, Kozo",CF,15,39,30,0.233,0.395,0.467,0.862,1,4,7,1,5,1,0,14,0,,8,,5,,0,1,,31133872
1936 Spring,Regular Season,Tokyo Senators,6,"Aoki, Kozo",CF,14,51,46,0.326,0.392,0.435,0.827,10,6,15,11,3,1,0,20,2,,5,,5,,0,0,,31133872
1936 Fall,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,27,123,103,0.214,0.314,0.252,0.566,12,9,22,19,2,1,0,26,3,,15,,14,,0,5,,31233872
1936 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,7,28,24,0.208,0.296,0.208,0.504,3,0,5,5,0,0,0,5,0,,3,,3,,0,1,,31233872
1936 Spring,Regular Season,Dai Tokyo,6,"Ikeda, Junzo",SS,14,64,49,0.204,0.391,0.224,0.615,3,4,10,9,1,0,0,11,2,,14,,12,,1,0,,31333872
1936 Fall,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",3B,6,6,4,0.250,0.500,0.250,0.750,1,0,1,1,0,0,0,1,0,,2,,1,,0,0,,31433872
1936 Spring,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",3B,6,6,5,0.200,0.200,0.200,0.400,1,0,1,1,0,0,0,1,0,,0,,0,,0,1,,31433872
1936 Fall,Regular Season,Osaka Tigers,2,"Ogawa, Toshiyasu",C,31,138,108,0.287,0.425,0.352,0.777,17,21,31,25,5,1,0,38,8,,26,,11,,0,4,,31533872
1936 Spring,Regular Season,Osaka Tigers,2,"Ogawa, Toshiyasu",C,11,49,44,0.477,0.521,0.636,1.157,3,9,21,16,3,2,0,28,0,,4,,3,,0,1,,31533872
1936 Fall,Regular Season,Nagoya Club,15,"Nakane, Susumu",RF,25,111,93,0.376,0.458,0.462,0.920,20,7,35,30,2,3,0,43,7,,11,,8,,3,4,,31633872
1936 Spring,Regular Season,Nagoya Club,15,"Nakane, Susumu",RF,12,45,38,0.211,0.302,0.263,0.565,4,4,8,6,2,0,0,10,3,,5,,4,,0,2,,31633872
1936 Fall,Regular Season,Nagoya Golden Dolphins,11,"Kaneko, Hiroshi",P,10,12,11,0.273,0.333,0.364,0.697,2,0,3,2,1,0,0,4,2,,1,,2,,0,0,,31733872
1936 Spring,Regular Season,Nagoya Golden Dolphins,11,"Kaneko, Hiroshi",P,4,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,31733872
1936 Spring,Regular Season,Nagoya Club,5,"North, Herbert",P,12,27,27,0.148,0.148,0.222,0.370,4,1,4,3,0,1,0,6,0,,0,,6,,0,0,,31833872
1936 Fall,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,23,74,62,0.194,0.306,0.323,0.629,5,4,12,6,5,0,1,20,2,,10,,17,,0,2,,31933872
1936 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,16,67,56,0.179,0.303,0.304,0.607,8,5,10,7,1,0,2,17,1,,10,,9,,0,1,,31933872
1936 Fall,Regular Season,Hankyu Club,5,"Hidaka, Tokuyuki",LF,1,4,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,1,,33133872
1936 Spring,Regular Season,Hankyu Club,5,"Hidaka, Tokuyuki",LF,7,13,12,0.000,0.077,0.000,0.077,0,0,0,0,0,0,0,0,0,,1,,2,,0,0,,33133872
1936 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,27,105,88,0.261,0.369,0.330,0.699,18,10,23,19,2,2,0,29,7,,13,,5,,2,2,,33333872
1936 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,6,25,19,0.263,0.417,0.368,0.785,3,2,5,3,2,0,0,7,1,,4,,0,,1,1,,33333872
1936 Fall,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,13,55,43,0.209,0.370,0.302,0.672,3,2,9,6,2,1,0,13,5,,11,,8,,0,1,,33533872
1936 Fall,Regular Season,Dai Tokyo,20,"Yanagisawa, Toichi",SS,4,7,7,0.143,0.143,0.143,0.286,0,0,1,1,0,0,0,1,0,,0,,0,,0,0,,33733872
1936 Spring,Regular Season,Hankyu Club,6,"Watanabe, Toshio",2B,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,33933872
1936 Fall,Regular Season,Hankyu Club,18,"Shite, Kiyohiko",RF,15,35,31,0.129,0.206,0.129,0.335,2,1,4,4,0,0,0,4,0,,3,,4,,0,1,,41043872
1936 Fall,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",1B,9,38,32,0.219,0.342,0.438,0.780,3,3,7,2,3,2,0,14,1,,6,,5,,0,0,,41143872
1936 Spring,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",1B,5,14,13,0.308,0.357,0.308,0.665,3,3,4,4,0,0,0,4,1,,1,,1,,0,0,,41143872
1936 Fall,Regular Season,Nagoya Golden Dolphins,9,"Takatani, Shoji",CF,23,79,64,0.172,0.303,0.234,0.537,7,4,11,8,2,1,0,15,8,,11,,12,,1,3,,41243872
1936 Spring,Regular Season,Nagoya Golden Dolphins,9,"Takatani, Shoji",CF,7,22,19,0.211,0.286,0.263,0.549,1,1,4,3,1,0,0,5,1,,1,,3,,1,1,,41243872
1936 Fall,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,10,24,22,0.091,0.167,0.136,0.303,3,2,2,1,1,0,0,3,1,,2,,4,,0,0,,41343872
1936 Spring,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,2,4,4,0.250,0.250,0.250,0.500,0,1,1,1,0,0,0,1,1,,0,,2,,0,0,,41343872
1936 Fall,Regular Season,Tokyo Senators,19,"Toguchi, Senichi",C,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,41443872
1936 Fall,Regular Season,Osaka Tigers,20,"Kato, Nobuo",2B,6,2,2,0.000,0.000,0.000,0.000,1,2,0,0,0,0,0,0,0,,0,,0,,0,0,,41543872
1936 Spring,Regular Season,Osaka Tigers,20,"Kato, Nobuo",2B,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,41543872
1936 Fall,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,17,42,37,0.108,0.195,0.162,0.357,4,1,4,2,2,0,0,6,0,,4,,6,,0,1,,41643872
1936 Spring,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,5,22,20,0.200,0.273,0.250,0.523,5,2,4,3,1,0,0,5,1,,1,,0,,1,0,,41643872
1936 Fall,Regular Season,Osaka Tigers,14,"Kikuya, Yoshio",P,7,9,6,0.000,0.333,0.000,0.333,2,2,0,0,0,0,0,0,0,,3,,1,,0,0,,41743872
1936 Spring,Regular Season,Osaka Tigers,14,"Kikuya, Yoshio",P,3,3,3,0.333,0.333,0.667,1.000,1,1,1,0,1,0,0,2,0,,0,,0,,0,0,,41743872
1936 Fall,Regular Season,Tokyo Kyojin,15,"Hatafuku, Toshihide",P,9,12,12,0.083,0.083,0.083,0.166,1,0,1,1,0,0,0,1,1,,0,,4,,0,0,,41843872
1936 Spring,Regular Season,Tokyo Kyojin,15,"Hatafuku, Toshihide",P,6,12,10,0.400,0.500,0.700,1.200,2,1,4,1,3,0,0,7,0,,2,,1,,0,0,,41843872
1936 Fall,Regular Season,Nagoya Golden Dolphins,18,"Kobayashi, Toshizo",2B,15,55,48,0.125,0.236,0.167,0.403,4,3,6,5,0,1,0,8,1,,6,,4,,1,0,,41943872
1936 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",1B,28,113,105,0.343,0.384,0.429,0.813,13,23,36,31,3,0,2,45,2,,7,,6,,0,1,,43143872
1936 Spring,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",1B,10,31,30,0.167,0.194,0.300,0.494,2,2,5,3,0,2,0,9,0,,1,,1,,0,0,,43143872
1936 Fall,Regular Season,Tokyo Senators,23,"Matsunaga, Eiichi",C,12,29,25,0.040,0.172,0.040,0.212,0,3,1,1,0,0,0,1,0,,3,,7,,1,0,,43343872
1936 Fall,Regular Season,Osaka Tigers,7,"Murata, Shigeharu",P,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,43543872
1936 Spring,Regular Season,Dai Tokyo,,"Yamamoto, Hisatoshi",SS,5,19,18,0.167,0.211,0.167,0.378,1,1,3,3,0,0,0,3,0,,1,,5,,0,0,,43743872
1936 Fall,Regular Season,Osaka Tigers,19,"Sato, Takeo",C,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,51053872
1936 Spring,Regular Season,Osaka Tigers,19,"Sato, Takeo",C,1,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,,0,,0,,0,0,,51053872
1936 Fall,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",P,5,9,8,0.250,0.333,0.250,0.583,1,0,2,2,0,0,0,2,0,,1,,2,,0,0,,51153872
1936 Spring,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",P,2,2,1,0.000,0.500,0.000,0.500,0,0,0,0,0,0,0,0,0,,1,,1,,0,0,,51153872
1936 Fall,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",P,3,7,7,0.143,0.143,0.143,0.286,0,0,1,1,0,0,0,1,0,,0,,0,,0,0,,51253872
1936 Spring,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",P,1,1,1,1.000,1.000,2.000,3.000,0,0,1,0,1,0,0,2,0,,0,,0,,0,0,,51253872
1936 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",P,19,62,53,0.340,0.407,0.358,0.765,6,7,18,17,1,0,0,19,3,,6,,2,,0,3,,51353872
1936 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",P,8,20,20,0.200,0.200,0.300,0.500,2,1,4,3,0,1,0,6,1,,0,,5,,0,0,,51353872
1936 Fall,Regular Season,Tokyo Kyojin,2,"Tsuda, Shiro",3B,12,22,19,0.105,0.227,0.105,0.332,0,3,2,2,0,0,0,2,2,,3,,5,,0,0,,51453872
1936 Spring,Regular Season,Tokyo Kyojin,2,"Tsuda, Shiro",3B,4,7,7,0.143,0.143,0.143,0.286,1,0,1,1,0,0,0,1,0,,0,,4,,0,0,,51453872
1936 Fall,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",2B,26,103,84,0.131,0.284,0.155,0.439,10,10,11,9,2,0,0,13,3,,16,,19,,2,1,,51553872
1936 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",2B,13,61,50,0.120,0.279,0.200,0.479,6,3,6,2,4,0,0,10,1,,11,,9,,0,0,,51553872
1936 Spring,Regular Season,Hankyu Club,7,"Nakamura, Kazuo",3B,10,50,38,0.263,0.429,0.263,0.692,9,1,10,10,0,0,0,10,5,,11,,6,,0,1,,51653872
1936 Fall,Regular Season,Tokyo Senators,15,"Karita, Hisanori",2B,28,132,109,0.248,0.374,0.339,0.713,20,9,27,21,3,2,1,37,16,,21,,8,,1,1,,51753872
1936 Spring,Regular Season,Tokyo Senators,15,"Karita, Hisanori",2B,18,83,68,0.294,0.392,0.353,0.745,13,11,20,17,2,1,0,24,11,,10,,9,,1,4,,51753872
1936 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",P,26,73,62,0.177,0.282,0.226,0.508,5,6,11,9,1,1,0,14,0,,8,,10,,1,2,,51853872
1936 Spring,Regular Season,Tokyo Senators,18,"Noguchi, Akira",P,13,44,41,0.220,0.256,0.268,0.524,3,5,9,7,2,0,0,11,0,,2,,5,,0,1,,51853872
1936 Fall,Regular Season,Nagoya Golden Dolphins,4,"Kurosawa, Toshio",LF,25,109,89,0.247,0.385,0.281,0.666,11,7,22,19,3,0,0,25,4,,20,,14,,0,0,,51953872
1936 Spring,Regular Season,Nagoya Golden Dolphins,4,"Kurosawa, Toshio",LF,12,57,48,0.313,0.421,0.375,0.796,8,5,15,12,3,0,0,18,3,,9,,3,,0,0,,51953872
1936 Fall,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",P,7,16,16,0.250,0.250,0.250,0.500,1,0,4,4,0,0,0,4,0,,0,,4,,0,0,,53153872
1936 Spring,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",P,4,9,8,0.250,0.333,0.625,0.958,0,1,2,0,1,1,0,5,0,,1,,2,,0,0,,53153872
1936 Fall,Regular Season,Nagoya Club,14,"Maeda, Kiyoshi",LF,22,81,81,0.123,0.123,0.222,0.345,5,7,10,6,1,2,1,18,2,,0,,16,,0,0,,53353872
1936 Spring,Regular Season,Nagoya Club,14,"Maeda, Kiyoshi",LF,16,70,67,0.284,0.314,0.448,0.762,9,12,19,13,3,1,2,30,1,,3,,7,,0,0,,53353872
1936 Fall,Regular Season,Osaka Tigers,15,"Misono, Takao",P,21,49,44,0.250,0.327,0.295,0.622,6,5,11,9,2,0,0,13,1,,5,,6,,0,0,,53553872
1936 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",P,11,34,25,0.240,0.424,0.280,0.704,5,0,6,5,1,0,0,7,0,,8,,1,,0,1,,53553872
1936 Fall,Regular Season,Osaka Tigers,8,"Yamaguchi, Masanobu",RF,31,127,107,0.234,0.349,0.271,0.620,14,11,25,22,2,1,0,29,4,,19,,16,,0,1,,53753872
1936 Spring,Regular Season,Osaka Tigers,8,"Yamaguchi, Masanobu",RF,13,46,39,0.333,0.409,0.564,0.973,10,6,13,9,1,1,2,22,2,,5,,5,,0,2,,53753872
