Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1936 Fall,Regular Season,Nagoya Golden Dolphins,20,"Kanai, Kiyoshi",OF,6,1.000,5,0,0,0,,11713872
1936 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,26,1.000,48,1,0,0,,11813872
1936 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,15,,,,,,,11813872
1936 Fall,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,2,1.000,8,1,0,0,1,11913872
1936 Spring,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,1,,,,,,,11913872
1936 Spring,Regular Season,Dai Tokyo,9,"Ban, Yoshio",2B,2,,,,,,,13113872
1936 Spring,Regular Season,Dai Tokyo,9,"Ban, Yoshio",3B,1,,,,,,,13113872
1936 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,29,0.973,70,1,2,0,,13313872
1936 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",3B,2,,,,,,,13313872
1936 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,6,,,,,,,13313872
1936 Fall,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",OF,18,0.973,33,3,1,2,,13513872
1936 Spring,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",OF,12,,,,,,,13513872
1936 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,9,1.000,52,2,0,3,,13713872
1936 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",2B,6,0.864,10,9,3,0,,13713872
1936 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,13,0.878,12,24,5,4,,13713872
1936 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,6,,,,,,,13713872
1936 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,3,,,,,,,13713872
1936 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,12,0.938,5,25,2,0,,13913872
1936 Spring,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,9,,,,,,,13913872
1936 Fall,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,15,1.000,1,32,0,3,,21023872
1936 Spring,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,4,,,,,,,21023872
1936 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,18,0.924,14,47,5,3,,21123872
1936 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",SS,6,0.939,7,24,2,2,,21123872
1936 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",2B,7,,,,,,,21123872
1936 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,2,,,,,,,21123872
1936 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",SS,6,,,,,,,21123872
1936 Fall,Regular Season,Dai Tokyo,18,"Tagawa, Hiroshi",C,1,1.000,1,0,0,0,0,21223872
1936 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,30,0.962,64,62,5,16,,21323872
1936 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",1B,6,,,,,,,21323872
1936 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,13,,,,,,,21323872
1936 Fall,Regular Season,Nagoya Club,17,"Kato, Tomo",P,4,0.000,0,0,1,0,,21523872
1936 Fall,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,23,0.989,153,22,2,2,2,21623872
1936 Spring,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,7,,,,,,,21623872
1936 Fall,Regular Season,Dai Tokyo,3,"Kito, Kazuo",1B,3,0.960,24,0,1,1,,21723872
1936 Fall,Regular Season,Dai Tokyo,3,"Kito, Kazuo",OF,11,1.000,11,2,0,0,,21723872
1936 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",2B,2,,,,,,,21723872
1936 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",OF,14,,,,,,,21723872
1936 Fall,Regular Season,Nagoya Club,21,"Haga, Naokazu",2B,4,0.875,3,4,1,0,,21823872
1936 Fall,Regular Season,Nagoya Club,21,"Haga, Naokazu",SS,18,0.910,25,66,9,7,,21823872
1936 Fall,Regular Season,Osaka Tigers,21,"Kojima, Toshio",2B,31,0.929,74,71,11,14,,21923872
1936 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",OF,13,1.000,12,0,0,0,,23123872
1936 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,11,0.895,2,15,2,0,,23123872
1936 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,5,,,,,,,23123872
1936 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,8,,,,,,,23123872
1936 Fall,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,26,0.977,252,8,6,17,,23323872
1936 Spring,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,15,,,,,,,23323872
1936 Spring,Regular Season,Dai Tokyo,11,"Murakawa, Yukinobu",1B,1,,,,,,,23523872
1936 Spring,Regular Season,Dai Tokyo,11,"Murakawa, Yukinobu",C,11,,,,,,,23523872
1936 Fall,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",OF,14,0.938,13,2,1,1,,23723872
1936 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",2B,2,,,,,,,23723872
1936 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",OF,2,,,,,,,23723872
1936 Spring,Regular Season,Tokyo Senators,16,"Sato, Kikuo",OF,18,,,,,,,31033872
1936 Fall,Regular Season,Tokyo Senators,6,"Aoki, Kozo",OF,15,0.842,15,1,3,0,,31133872
1936 Spring,Regular Season,Tokyo Senators,6,"Aoki, Kozo",OF,14,,,,,,,31133872
1936 Fall,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,27,0.918,56,89,13,6,,31233872
1936 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",3B,3,,,,,,,31233872
1936 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,4,,,,,,,31233872
1936 Spring,Regular Season,Dai Tokyo,6,"Ikeda, Junzo",2B,5,,,,,,,31333872
1936 Spring,Regular Season,Dai Tokyo,6,"Ikeda, Junzo",SS,9,,,,,,,31333872
1936 Fall,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",3B,2,0.667,0,2,1,0,,31433872
1936 Spring,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",2B,2,,,,,,,31433872
1936 Spring,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",3B,1,,,,,,,31433872
1936 Spring,Regular Season,Hankyu Club,11,"Takeda, Sukekazu",SS,2,,,,,,,31433872
1936 Fall,Regular Season,Osaka Tigers,2,"Ogawa, Toshiyasu",C,31,0.977,152,20,4,1,1,31533872
1936 Spring,Regular Season,Osaka Tigers,2,"Ogawa, Toshiyasu",C,11,,,,,,,31533872
1936 Fall,Regular Season,Nagoya Club,15,"Nakane, Susumu",OF,25,0.979,44,2,1,1,,31633872
1936 Spring,Regular Season,Nagoya Club,15,"Nakane, Susumu",OF,11,,,,,,,31633872
1936 Fall,Regular Season,Nagoya Golden Dolphins,11,"Kaneko, Hiroshi",OF,2,0.000,0,0,0,0,,31733872
1936 Fall,Regular Season,Nagoya Golden Dolphins,11,"Kaneko, Hiroshi",P,3,1.000,0,3,0,0,,31733872
1936 Spring,Regular Season,Nagoya Golden Dolphins,11,"Kaneko, Hiroshi",P,4,,,,,,,31733872
1936 Spring,Regular Season,Nagoya Club,5,"North, Herbert",P,12,,,,,,,31833872
1936 Fall,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",3B,1,0.500,0,2,2,0,,31933872
1936 Fall,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,22,0.971,82,18,3,2,0,31933872
1936 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,16,,,,,,,31933872
1936 Fall,Regular Season,Hankyu Club,5,"Hidaka, Tokuyuki",1B,1,1.000,12,0,0,0,,33133872
1936 Spring,Regular Season,Hankyu Club,5,"Hidaka, Tokuyuki",OF,6,,,,,,,33133872
1936 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",2B,9,0.967,17,12,1,2,,33333872
1936 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",3B,10,0.875,11,17,4,2,,33333872
1936 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",OF,5,0.875,5,2,1,0,,33333872
1936 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,10,1.000,4,18,0,1,,33333872
1936 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",2B,3,,,,,,,33333872
1936 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",3B,2,,,,,,,33333872
1936 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,4,,,,,,,33333872
1936 Fall,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,13,0.982,33,22,1,1,,33533872
1936 Fall,Regular Season,Dai Tokyo,20,"Yanagisawa, Toichi",SS,4,0.750,0,6,2,0,,33733872
1936 Spring,Regular Season,Hankyu Club,6,"Watanabe, Toshio",2B,1,,,,,,,33933872
1936 Fall,Regular Season,Hankyu Club,18,"Shite, Kiyohiko",OF,10,1.000,6,0,0,0,,41043872
1936 Fall,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",1B,8,1.000,78,3,0,4,,41143872
1936 Fall,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",C,1,0.833,5,0,1,0,1,41143872
1936 Spring,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",1B,2,,,,,,,41143872
1936 Spring,Regular Season,Dai Tokyo,21,"Ito, Katsuzo",C,2,,,,,,,41143872
1936 Fall,Regular Season,Nagoya Golden Dolphins,9,"Takatani, Shoji",OF,23,1.000,29,3,0,1,,41243872
1936 Spring,Regular Season,Nagoya Golden Dolphins,9,"Takatani, Shoji",1B,2,,,,,,,41243872
1936 Spring,Regular Season,Nagoya Golden Dolphins,9,"Takatani, Shoji",OF,5,,,,,,,41243872
1936 Fall,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,8,0.978,38,6,1,2,0,41343872
1936 Spring,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",3B,1,,,,,,,41343872
1936 Spring,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,1,,,,,,,41343872
1936 Fall,Regular Season,Tokyo Senators,19,"Toguchi, Senichi",C,1,0.000,0,0,0,0,0,41443872
1936 Fall,Regular Season,Osaka Tigers,20,"Kato, Nobuo",2B,3,1.000,3,1,0,0,,41543872
1936 Fall,Regular Season,Osaka Tigers,20,"Kato, Nobuo",3B,2,1.000,1,3,0,0,,41543872
1936 Spring,Regular Season,Osaka Tigers,20,"Kato, Nobuo",2B,2,,,,,,,41543872
1936 Fall,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,14,0.991,105,6,1,3,,41643872
1936 Spring,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,5,,,,,,,41643872
1936 Fall,Regular Season,Osaka Tigers,14,"Kikuya, Yoshio",P,6,0.875,2,5,1,0,,41743872
1936 Spring,Regular Season,Osaka Tigers,14,"Kikuya, Yoshio",OF,2,,,,,,,41743872
1936 Fall,Regular Season,Tokyo Kyojin,15,"Hatafuku, Toshihide",OF,1,0.000,0,0,0,0,,41843872
1936 Fall,Regular Season,Tokyo Kyojin,15,"Hatafuku, Toshihide",P,6,0.875,2,5,1,0,,41843872
1936 Spring,Regular Season,Tokyo Kyojin,15,"Hatafuku, Toshihide",P,5,,,,,,,41843872
1936 Fall,Regular Season,Nagoya Golden Dolphins,18,"Kobayashi, Toshizo",1B,2,1.000,14,0,0,1,,41943872
1936 Fall,Regular Season,Nagoya Golden Dolphins,18,"Kobayashi, Toshizo",2B,9,0.905,8,11,2,1,,41943872
1936 Fall,Regular Season,Nagoya Golden Dolphins,18,"Kobayashi, Toshizo",3B,6,0.714,8,12,8,3,,41943872
1936 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",1B,21,0.990,92,3,1,3,,43143872
1936 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",2B,2,1.000,2,4,0,0,,43143872
1936 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",P,18,1.000,0,24,0,0,,43143872
1936 Spring,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",1B,5,,,,,,,43143872
1936 Spring,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",P,7,,,,,,,43143872
1936 Fall,Regular Season,Tokyo Senators,23,"Matsunaga, Eiichi",C,7,0.964,25,2,1,1,2,43343872
1936 Fall,Regular Season,Osaka Tigers,7,"Murata, Shigeharu",P,1,1.000,0,3,0,0,,43543872
1936 Spring,Regular Season,Dai Tokyo,,"Yamamoto, Hisatoshi",SS,5,,,,,,,43743872
1936 Fall,Regular Season,Osaka Tigers,19,"Sato, Takeo",C,1,0.000,0,0,0,0,0,51053872
1936 Spring,Regular Season,Osaka Tigers,19,"Sato, Takeo",C,1,,,,,,,51053872
1936 Fall,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",P,5,0.875,0,7,1,0,,51153872
1936 Spring,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",P,2,,,,,,,51153872
1936 Fall,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",P,3,1.000,2,10,0,0,,51253872
1936 Spring,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",P,1,,,,,,,51253872
1936 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",2B,1,0.000,0,0,0,0,,51353872
1936 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",3B,1,0.000,0,0,1,0,,51353872
1936 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",OF,1,0.000,0,0,0,0,,51353872
1936 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",P,18,0.962,4,46,2,4,,51353872
1936 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",2B,5,,,,,,,51353872
1936 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",3B,2,,,,,,,51353872
1936 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",P,2,,,,,,,51353872
1936 Fall,Regular Season,Tokyo Kyojin,2,"Tsuda, Shiro",2B,5,0.900,5,4,1,1,,51453872
1936 Fall,Regular Season,Tokyo Kyojin,2,"Tsuda, Shiro",3B,5,1.000,2,8,0,0,,51453872
1936 Spring,Regular Season,Tokyo Kyojin,2,"Tsuda, Shiro",3B,3,,,,,,,51453872
1936 Fall,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",2B,25,0.894,58,52,13,5,,51553872
1936 Fall,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",P,4,0.917,3,8,1,1,,51553872
1936 Fall,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",SS,1,0.500,1,0,1,0,,51553872
1936 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",2B,8,,,,,,,51553872
1936 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",3B,4,,,,,,,51553872
1936 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",OF,1,,,,,,,51553872
1936 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",P,4,,,,,,,51553872
1936 Spring,Regular Season,Hankyu Club,7,"Nakamura, Kazuo",3B,8,,,,,,,51653872
1936 Spring,Regular Season,Hankyu Club,7,"Nakamura, Kazuo",SS,2,,,,,,,51653872
1936 Fall,Regular Season,Tokyo Senators,15,"Karita, Hisanori",2B,28,0.952,113,106,11,34,,51753872
1936 Spring,Regular Season,Tokyo Senators,15,"Karita, Hisanori",2B,18,,,,,,,51753872
1936 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",1B,6,0.969,29,2,1,5,,51853872
1936 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",C,1,1.000,1,0,0,0,0,51853872
1936 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",OF,4,1.000,1,0,0,0,,51853872
1936 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",P,19,0.938,7,38,3,2,,51853872
1936 Spring,Regular Season,Tokyo Senators,18,"Noguchi, Akira",1B,1,,,,,,,51853872
1936 Spring,Regular Season,Tokyo Senators,18,"Noguchi, Akira",OF,2,,,,,,,51853872
1936 Spring,Regular Season,Tokyo Senators,18,"Noguchi, Akira",P,13,,,,,,,51853872
1936 Fall,Regular Season,Nagoya Golden Dolphins,4,"Kurosawa, Toshio",OF,25,0.979,42,5,1,2,,51953872
1936 Spring,Regular Season,Nagoya Golden Dolphins,4,"Kurosawa, Toshio",OF,12,,,,,,,51953872
1936 Fall,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",1B,3,1.000,17,0,0,0,,53153872
1936 Fall,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",OF,1,1.000,1,0,0,0,,53153872
1936 Fall,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",P,3,1.000,0,2,0,0,,53153872
1936 Spring,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",1B,2,,,,,,,53153872
1936 Spring,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",P,4,,,,,,,53153872
1936 Fall,Regular Season,Nagoya Club,14,"Maeda, Kiyoshi",OF,22,1.000,39,2,0,0,,53353872
1936 Spring,Regular Season,Nagoya Club,14,"Maeda, Kiyoshi",OF,16,,,,,,,53353872
1936 Fall,Regular Season,Osaka Tigers,15,"Misono, Takao",OF,9,1.000,6,0,0,0,,53553872
1936 Fall,Regular Season,Osaka Tigers,15,"Misono, Takao",P,13,0.952,3,17,1,0,,53553872
1936 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",3B,2,,,,,,,53553872
1936 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",OF,6,,,,,,,53553872
1936 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",P,4,,,,,,,53553872
1936 Fall,Regular Season,Osaka Tigers,8,"Yamaguchi, Masanobu",OF,31,0.914,49,4,5,0,,53753872
1936 Spring,Regular Season,Osaka Tigers,8,"Yamaguchi, Masanobu",OF,13,,,,,,,53753872
1936 Fall,Regular Season,Tokyo Senators,4,"Watanuki, Soji",1B,1,1.000,16,0,0,1,,53953872
1936 Spring,Regular Season,Tokyo Senators,4,"Watanuki, Soji",1B,12,,,,,,,53953872
1936 Fall,Regular Season,Hankyu Club,22,"Shigematsu, Michio",P,9,0.952,2,18,1,0,,61063872
1936 Fall,Regular Season,Tokyo Kyojin,5,"Ito, Kentaro",OF,27,0.975,36,3,1,2,,61163872
1936 Spring,Regular Season,Tokyo Kyojin,5,"Ito, Kentaro",OF,7,,,,,,,61163872
1936 Fall,Regular Season,Tokyo Senators,1,"Takahashi, Teruhiko",1B,4,1.000,31,2,0,4,,61263872
1936 Fall,Regular Season,Tokyo Senators,1,"Takahashi, Teruhiko",3B,23,0.867,18,67,13,7,,61263872
1936 Fall,Regular Season,Tokyo Senators,1,"Takahashi, Teruhiko",OF,1,0.000,0,0,0,0,,61263872
1936 Fall,Regular Season,Tokyo Senators,1,"Takahashi, Teruhiko",SS,5,0.833,9,11,4,2,,61263872
1936 Spring,Regular Season,Tokyo Senators,1,"Takahashi, Teruhiko",3B,16,,,,,,,61263872
1936 Fall,Regular Season,Dai Tokyo,7,"Urushibara, Susumu",3B,26,0.844,24,68,17,2,,61363872
1936 Spring,Regular Season,Dai Tokyo,7,"Urushibara, Susumu",1B,13,,,,,,,61363872
1936 Spring,Regular Season,Dai Tokyo,7,"Urushibara, Susumu",OF,1,,,,,,,61363872
1936 Spring,Regular Season,Dai Tokyo,22,"Toda, Kazumasa",OF,1,,,,,,,61463872
1936 Fall,Regular Season,Osaka Tigers,6,"Kageura, Masaru",3B,15,0.962,13,38,2,4,,61563872
1936 Fall,Regular Season,Osaka Tigers,6,"Kageura, Masaru",OF,12,1.000,15,3,0,1,,61563872
1936 Fall,Regular Season,Osaka Tigers,6,"Kageura, Masaru",P,8,1.000,2,16,0,0,,61563872
1936 Spring,Regular Season,Osaka Tigers,6,"Kageura, Masaru",3B,14,,,,,,,61563872
1936 Spring,Regular Season,Osaka Tigers,6,"Kageura, Masaru",OF,1,,,,,,,61563872
1936 Spring,Regular Season,Osaka Tigers,6,"Kageura, Masaru",P,1,,,,,,,61563872
1936 Fall,Regular Season,Tokyo Kyojin,20,"Narita, Tomosaburo",P,2,1.000,0,1,0,0,,61663872
1936 Fall,Regular Season,Hankyu Club,15,"Kitai, Masao",2B,1,1.000,2,0,0,0,,61763872
1936 Fall,Regular Season,Hankyu Club,15,"Kitai, Masao",OF,2,1.000,1,1,0,1,,61763872
1936 Fall,Regular Season,Hankyu Club,15,"Kitai, Masao",P,13,0.972,6,29,1,1,,61763872
1936 Spring,Regular Season,Hankyu Club,15,"Kitai, Masao",P,11,,,,,,,61763872
1936 Fall,Regular Season,Nagoya Club,18,"Hattori, Kazuo",OF,9,0.929,12,1,1,0,,61863872
1936 Spring,Regular Season,Nagoya Club,18,"Hattori, Kazuo",OF,3,,,,,,,61863872
1936 Fall,Regular Season,Nagoya Golden Dolphins,17,"Gomi, Yoshio",2B,14,0.913,19,23,4,5,,61963872
1936 Fall,Regular Season,Dai Tokyo,20,"Bonner, Jimmy",1B,1,1.000,7,1,0,0,,63163872
