Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1937 Spring,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",3B,5,0.813,4,9,3,1,,11413874
1937 Spring,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,5,1.000,11,11,0,3,,11413874
1937 Fall,Regular Season,Nagoya Club,22,"Endo, Chujiro",1B,1,1.000,3,0,0,0,,11513872
1937 Fall,Regular Season,Nagoya Club,22,"Endo, Chujiro",2B,1,1.000,1,4,0,0,,11513872
1937 Fall,Regular Season,Nagoya Club,22,"Endo, Chujiro",OF,21,1.000,26,1,0,1,,11513872
1937 Fall,Regular Season,Nagoya Club,22,"Endo, Chujiro",P,5,0.857,0,6,1,0,,11513872
1937 Spring,Regular Season,Dai Tokyo,4,"Endo, Chujiro",P,3,1.000,0,2,0,0,,11513872
1937 Spring,Regular Season,Nagoya Club,22,"Endo, Chujiro",P,8,0.905,2,17,2,1,,11513872
1937 Fall,Regular Season,Hankyu Club,27,"Oki, Katsumi",C,14,0.913,18,3,2,1,0,11513874
1937 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",1B,2,1.000,1,0,0,0,,11613872
1937 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",OF,40,0.976,80,3,2,1,,11613872
1937 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",1B,1,1.000,3,0,0,0,,11613872
1937 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",OF,56,0.975,107,9,3,2,,11613872
1937 Fall,Regular Season,Tokyo Senators,21,"Yokozawa, Saburo",2B,1,1.000,0,2,0,0,,11613874
1937 Fall,Regular Season,Korakuen Eagles,15,"Kanai, Kiyoshi",OF,7,1.000,4,1,0,0,,11713872
1937 Spring,Regular Season,Korakuen Eagles,15,"Kanai, Kiyoshi",OF,29,0.980,48,2,1,0,,11713872
1937 Fall,Regular Season,Nagoya Club,21,"Shiraki, Kazuji",OF,34,0.966,55,1,2,0,,11713874
1937 Spring,Regular Season,Nagoya Club,21,"Shiraki, Kazuji",OF,44,0.968,88,4,3,1,,11713874
1937 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,36,0.969,58,5,2,2,,11813872
1937 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,52,0.967,102,15,4,4,,11813872
1937 Fall,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,7,0.935,25,4,2,0,1,11913872
1937 Spring,Regular Season,Tokyo Kyojin,12,"Kura, Nobuo",C,3,1.000,17,0,0,0,2,11913872
1937 Fall,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",OF,6,1.000,1,0,0,0,,11913874
1937 Spring,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",OF,10,1.000,1,1,0,0,,11913874
1937 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",2B,3,0.833,2,3,1,2,,13313872
1937 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,41,0.989,86,6,1,1,,13313872
1937 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",2B,1,1.000,2,2,0,0,,13313872
1937 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,22,1.000,48,2,0,0,,13313872
1937 Spring,Regular Season,Nagoya Golden Dolphins,3,"Mikami, Yoshio",OF,24,0.976,39,1,1,0,,13513872
1937 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,14,0.952,78,2,4,7,,13713872
1937 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",2B,1,1.000,1,0,0,0,,13713872
1937 Fall,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,4,0.846,4,7,2,0,,13713872
1937 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",1B,4,1.000,23,1,0,2,,13713872
1937 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",2B,9,0.846,12,10,4,3,,13713872
1937 Spring,Regular Season,Nagoya Golden Dolphins,7,"Yasunaga, Seishiro",3B,6,0.917,8,14,2,0,,13713872
1937 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,19,0.947,5,31,2,1,,13913872
1937 Spring,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,21,0.930,6,34,3,3,,13913872
1937 Fall,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,20,0.962,4,21,1,0,,21023872
1937 Spring,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,30,0.957,4,40,2,3,,21023872
1937 Fall,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,9,1.000,17,2,0,0,2,21023874
1937 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,47,0.929,50,121,13,10,,21123872
1937 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,51,0.915,53,120,16,11,,21123872
1937 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",SS,1,1.000,2,4,0,0,,21123872
1937 Spring,Regular Season,Dai Tokyo,,"Ihara, Tokue",C,9,0.938,13,2,1,0,2,21123874
1937 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",1B,1,1.000,3,0,0,1,,21223874
1937 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,1,1.000,1,0,0,0,0,21223874
1937 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",P,13,0.889,1,15,2,2,,21223874
1937 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",1B,1,1.000,3,0,0,0,,21223874
1937 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,8,0.947,16,2,1,0,3,21223874
1937 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",OF,1,1.000,1,1,0,0,,21223874
1937 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",P,9,0.889,0,8,1,0,,21223874
1937 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,28,0.958,55,60,5,14,,21323872
1937 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",1B,2,0.944,17,0,1,0,,21323872
1937 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,44,0.959,98,110,9,23,,21323872
1937 Fall,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,29,0.964,91,16,4,5,3,21323874
1937 Spring,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,9,0.971,26,7,1,2,1,21323874
1937 Fall,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",OF,6,1.000,9,0,0,0,,21423874
1937 Spring,Regular Season,Dai Tokyo,,"Sayama, Masayoshi",SS,1,0.727,5,3,3,0,,21523874
1937 Fall,Regular Season,Lion Baseball Club,3,"Kito, Kazuo",2B,11,1.000,24,25,0,7,,21723872
1937 Fall,Regular Season,Lion Baseball Club,3,"Kito, Kazuo",OF,43,0.917,64,2,6,0,,21723872
1937 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",2B,4,0.933,9,5,1,0,,21723872
1937 Spring,Regular Season,Dai Tokyo,3,"Kito, Kazuo",OF,54,0.989,86,5,1,1,,21723872
1937 Fall,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,43,0.995,169,22,1,4,3,21723874
1937 Fall,Regular Season,Nagoya Club,6,"Haga, Naokazu",SS,30,0.919,77,115,17,28,,21823872
1937 Spring,Regular Season,Nagoya Club,6,"Haga, Naokazu",SS,52,0.917,120,189,28,28,,21823872
1937 Fall,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",1B,18,0.987,149,4,2,9,,21923872
1937 Fall,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",2B,9,0.917,12,10,2,4,,21923872
1937 Fall,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",OF,19,1.000,28,1,0,0,,21923872
1937 Spring,Regular Season,Korakuen Eagles,19,"Kojima, Toshio",2B,14,0.949,32,43,4,5,,21923872
1937 Spring,Regular Season,Osaka Tigers,21,"Kojima, Toshio",2B,6,0.957,11,11,1,2,,21923872
1937 Spring,Regular Season,Dai Tokyo,4,"Nakamura, Saburo",1B,11,0.952,97,3,5,13,,21923874
1937 Spring,Regular Season,Dai Tokyo,4,"Nakamura, Saburo",2B,29,0.963,88,70,6,11,,21923874
1937 Spring,Regular Season,Dai Tokyo,4,"Nakamura, Saburo",SS,19,0.926,57,68,10,12,,21923874
1937 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,19,0.960,59,60,5,19,,23123872
1937 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",OF,14,0.923,23,1,2,0,,23123872
1937 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,5,1.000,1,3,0,1,,23123872
1937 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",2B,24,0.906,49,47,10,11,,23123872
1937 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",OF,4,1.000,2,1,0,0,,23123872
1937 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",P,12,0.933,3,11,1,4,,23123872
1937 Fall,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,44,0.998,426,12,1,44,,23323872
1937 Spring,Regular Season,Osaka Tigers,9,"Matsuki, Kenjiro",1B,55,0.974,507,14,14,44,,23323872
1937 Fall,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",OF,18,1.000,27,1,0,0,,23723872
1937 Spring,Regular Season,Tokyo Kyojin,9,"Yamamoto, Eiichiro",OF,14,1.000,4,0,0,0,,23723872
1937 Fall,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,25,0.981,5,46,1,6,,31033874
1937 Spring,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",P,19,0.929,5,34,3,1,,31033874
1937 Fall,Regular Season,Tokyo Senators,6,"Aoki, Kozo",OF,29,0.950,37,1,2,1,,31133872
1937 Spring,Regular Season,Tokyo Senators,6,"Aoki, Kozo",OF,15,1.000,14,0,0,0,,31133872
1937 Fall,Regular Season,Lion Baseball Club,21,"Ando, Yukinori",2B,4,0.900,4,5,1,2,,31133874
1937 Fall,Regular Season,Lion Baseball Club,21,"Ando, Yukinori",3B,2,1.000,4,3,0,0,,31133874
1937 Fall,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,48,0.910,90,132,22,16,,31233872
1937 Spring,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,30,0.904,41,109,16,16,,31233872
1937 Fall,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",P,12,0.941,1,15,1,2,,31233874
1937 Spring,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",P,11,0.958,3,20,1,1,,31233874
1937 Fall,Regular Season,Hankyu Club,5,"Ueda, Fujio",2B,1,0.000,0,0,0,0,,31333874
1937 Fall,Regular Season,Hankyu Club,5,"Ueda, Fujio",3B,2,1.000,0,1,0,0,,31333874
1937 Fall,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,28,0.898,39,67,12,10,,31333874
1937 Spring,Regular Season,Hankyu Club,5,"Ueda, Fujio",3B,2,1.000,1,5,0,1,,31333874
1937 Spring,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,52,0.894,107,179,34,25,,31333874
1937 Fall,Regular Season,Korakuen Eagles,28,"Murasawa, Hideo",OF,2,0.000,0,0,0,0,,31433874
1937 Fall,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",P,20,0.957,2,20,1,1,,31533874
1937 Spring,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",OF,1,0.000,0,0,0,0,,31533874
1937 Spring,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",P,27,0.947,1,35,2,1,,31533874
1937 Fall,Regular Season,Korakuen Eagles,16,"Nakane, Susumu",OF,20,0.974,37,1,1,1,,31633872
1937 Spring,Regular Season,Korakuen Eagles,16,"Nakane, Susumu",OF,52,0.979,89,4,2,0,,31633872
1937 Fall,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,8,0.833,3,7,2,1,,31733872
1937 Spring,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",P,6,1.000,0,8,0,0,,31733872
1937 Fall,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",3B,1,0.500,0,1,1,0,,31733874
1937 Fall,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",OF,49,0.990,96,7,1,2,,31733874
1937 Spring,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",3B,23,0.900,20,70,10,5,,31733874
1937 Spring,Regular Season,Korakuen Eagles,7,"Sugitaya, Mamoru",OF,28,0.979,42,5,1,2,,31733874
1937 Fall,Regular Season,Nagoya Club,3,"Kuramoto, Shingo",2B,1,0.500,1,0,1,0,,31933872
1937 Fall,Regular Season,Nagoya Club,3,"Kuramoto, Shingo",3B,5,0.769,3,7,3,1,,31933872
1937 Fall,Regular Season,Nagoya Club,3,"Kuramoto, Shingo",C,2,1.000,2,0,0,0,0,31933872
1937 Fall,Regular Season,Nagoya Club,3,"Kuramoto, Shingo",SS,4,0.778,5,9,4,1,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",1B,2,1.000,13,1,0,1,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",2B,1,1.000,0,1,0,0,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",3B,4,0.778,2,5,2,1,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",C,34,0.970,131,32,5,5,2,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",OF,3,0.800,4,0,1,0,,31933872
1937 Spring,Regular Season,Hankyu Club,17,"Kuramoto, Shingo",SS,1,1.000,1,4,0,0,,31933872
1937 Fall,Regular Season,Korakuen Eagles,8,"Tsuji, Nobuo",SS,34,0.868,38,100,21,12,,31933874
1937 Spring,Regular Season,Korakuen Eagles,8,"Tsuji, Nobuo",3B,5,0.909,2,8,1,2,,31933874
1937 Spring,Regular Season,Korakuen Eagles,8,"Tsuji, Nobuo",SS,10,0.824,10,18,6,3,,31933874
1937 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",2B,7,0.882,6,9,2,1,,33333872
1937 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",OF,37,0.955,63,1,3,0,,33333872
1937 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,9,0.944,3,14,1,2,,33333872
1937 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",OF,12,0.952,20,0,1,0,,33333872
1937 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",P,20,0.941,10,38,3,3,,33333872
1937 Spring,Regular Season,Tokyo Kyojin,21,"Mihara, Osamu",2B,46,0.947,114,117,13,29,,33533872
1937 Fall,Regular Season,Lion Baseball Club,5,"Yanagisawa, Toichi",2B,6,1.000,18,6,0,0,,33733872
1937 Fall,Regular Season,Lion Baseball Club,5,"Yanagisawa, Toichi",3B,44,0.881,34,99,18,9,,33733872
1937 Spring,Regular Season,Dai Tokyo,5,"Yanagisawa, Toichi",2B,13,0.926,30,20,4,7,,33733872
1937 Spring,Regular Season,Dai Tokyo,5,"Yanagisawa, Toichi",3B,39,0.912,43,102,14,3,,33733872
1937 Spring,Regular Season,Dai Tokyo,5,"Yanagisawa, Toichi",SS,1,1.000,0,4,0,0,,33733872
1937 Fall,Regular Season,Nagoya Club,2,"Shite, Kiyohiko",OF,2,0.000,0,0,0,0,,41043872
1937 Spring,Regular Season,Nagoya Club,2,"Shite, Kiyohiko",OF,35,0.973,69,2,2,1,,41043872
1937 Fall,Regular Season,Osaka Tigers,21,"Hiruki, Torao",3B,2,0.800,3,1,1,0,,41043874
1937 Spring,Regular Season,Osaka Tigers,21,"Hiruki, Torao",3B,5,0.818,4,5,2,0,,41043874
1937 Fall,Regular Season,Korakuen Eagles,1,"Ishii, Akio",P,1,1.000,1,2,0,0,,41143874
1937 Spring,Regular Season,Korakuen Eagles,1,"Ishii, Akio",1B,16,0.980,138,9,3,10,,41143874
1937 Spring,Regular Season,Korakuen Eagles,1,"Ishii, Akio",P,7,1.000,2,8,0,0,,41143874
1937 Fall,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",P,6,0.833,0,5,1,0,,41243874
1937 Spring,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",P,12,0.739,3,14,6,1,,41243874
1937 Fall,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,39,0.993,253,28,2,4,0,41343872
1937 Spring,Regular Season,Tokyo Kyojin,11,"Uchibori, Tamotsu",C,53,0.984,350,30,6,8,3,41343872
1937 Fall,Regular Season,Korakuen Eagles,6,"Ota, Kenichi",1B,4,0.955,40,2,2,5,,41343874
1937 Fall,Regular Season,Korakuen Eagles,6,"Ota, Kenichi",OF,21,0.962,24,1,1,0,,41343874
1937 Spring,Regular Season,Korakuen Eagles,6,"Ota, Kenichi",1B,40,0.977,322,15,8,26,,41343874
1937 Fall,Regular Season,Nagoya Golden Dolphins,22,"Yano, Makio",3B,45,0.891,27,104,16,8,,41443874
1937 Fall,Regular Season,Nagoya Golden Dolphins,22,"Yano, Makio",SS,4,0.857,4,8,2,1,,41443874
1937 Fall,Regular Season,Osaka Tigers,20,"Kato, Nobuo",3B,1,1.000,1,1,0,0,,41543872
1937 Spring,Regular Season,Osaka Tigers,20,"Kato, Nobuo",2B,4,1.000,3,2,0,0,,41543872
1937 Spring,Regular Season,Osaka Tigers,20,"Kato, Nobuo",C,1,1.000,3,0,0,0,0,41543872
1937 Fall,Regular Season,Korakuen Eagles,25,"Saito, Masahisa",P,2,0.000,0,0,0,0,,41543874
1937 Fall,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,47,0.991,446,15,4,29,,41643872
1937 Spring,Regular Season,Tokyo Kyojin,4,"Nagasawa, Fujio",1B,48,0.995,402,19,2,29,,41643872
1937 Fall,Regular Season,Lion Baseball Club,11,"Kikuya, Yoshio",P,29,0.942,16,49,4,4,,41743872
1937 Spring,Regular Season,Dai Tokyo,11,"Kikuya, Yoshio",P,12,0.900,6,30,4,1,,41743872
