Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1938 Spring,Regular Season,Hankyu Club,25,"Odano, Kashiwa",3,2,,,,10,63.2,0.600,1.690,1.225,1.979,1.400,6.079,0.141,1.979,4.948,0.400,262,43,14,12,1,14,35,,0,0,0,4,2,0,6,2,11313876
1938 Fall,Regular Season,Tokyo Senators,21,"Endo, Chujiro",0,2,,,,2,5.1,0.000,12.000,3.188,23.625,7.000,21.938,0.000,0.000,6.750,0.000,36,13,14,8,0,0,4,,0,0,0,0,0,0,2,0,11513872
1938 Spring,Regular Season,Tokyo Senators,21,"Endo, Chujiro",1,3,,,,8,35.0,0.250,4.370,1.914,5.914,2.875,9.771,0.000,1.029,7.457,0.138,169,38,23,17,0,4,29,,2,0,0,1,0,0,8,0,11513872
1938 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",4,2,,,,7,44.2,0.667,3.000,1.119,3.627,2.571,6.448,0.403,2.821,3.627,0.778,184,32,18,15,2,14,18,,0,0,0,2,0,0,4,3,13913872
1938 Fall,Regular Season,Nankai Club,6,"Ryu, Sesho",0,2,,,,6,27.2,0.000,4.180,1.410,5.205,2.667,8.133,0.325,2.277,4.554,0.500,121,25,16,13,1,7,14,,1,1,0,1,0,0,3,3,21023876
1938 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",0,0,,,,1,5.0,0.000,10.800,2.600,14.400,8.000,12.600,0.000,0.000,10.800,0.000,26,7,8,6,0,0,6,,1,0,0,0,0,0,0,1,21223874
1938 Fall,Regular Season,Osaka Tigers,14,"Kinoshita, Isamu",0,0,,,,2,3.2,0.000,2.250,1.636,4.909,1.000,12.273,0.000,0.000,2.455,0.000,17,5,2,1,0,0,1,,1,0,0,0,0,0,1,1,21323876
1938 Fall,Regular Season,Nankai Club,5,"Suzuki, Yoshitaro",1,5,,,,11,69.1,0.167,3.210,1.327,4.024,2.818,8.308,0.519,2.986,3.635,0.821,298,64,31,25,4,23,28,,1,0,0,5,1,0,8,3,21523876
1938 Fall,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",0,1,,,,1,1.0,0.000,9.000,2.000,18.000,2.000,18.000,0.000,9.000,0.000,,5,2,2,1,0,1,0,,0,0,0,0,0,0,1,0,23123872
1938 Spring,Regular Season,Osaka Tigers,10,"Fujimura, Fumio",4,1,,,,6,20.2,0.800,3.000,1.597,3.919,1.500,12.629,0.000,4.790,1.742,2.750,91,29,9,7,0,11,4,,0,0,0,0,0,0,2,3,23123872
1938 Fall,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",9,2,,,,20,137.2,0.818,2.480,1.358,3.203,2.450,7.518,0.262,3.792,4.707,0.806,603,115,49,38,4,58,72,,5,6,1,9,0,0,15,4,31033874
1938 Spring,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",11,4,,,,19,129.1,0.733,1.520,1.369,2.853,2.158,7.724,0.139,4.523,4.593,0.985,558,111,41,22,2,65,66,,1,3,1,11,3,0,16,2,31033874
1938 Fall,Regular Season,Tokyo Senators,22,"Murasawa, Hideo",0,1,,,,3,9.0,0.000,11.000,2.556,12.000,4.000,12.000,0.000,4.000,11.000,0.364,50,12,12,11,0,4,11,,0,0,1,0,0,0,2,0,31433874
1938 Spring,Regular Season,Tokyo Senators,22,"Murasawa, Hideo",0,1,,,,1,1.2,0.000,4.500,4.200,21.600,4.000,27.000,0.000,0.000,10.800,0.000,12,5,4,1,0,0,2,,0,0,0,0,0,0,1,0,31433874
1938 Fall,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",9,9,,,,24,136.2,0.500,3.280,1.420,4.149,2.625,7.573,0.461,4.017,5.202,0.772,601,115,63,50,7,61,79,,6,1,1,8,2,0,12,8,31733872
1938 Spring,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",4,6,,,,18,95.1,0.400,3.560,1.500,4.909,2.889,8.213,0.283,2.643,5.287,0.500,418,87,52,38,3,28,56,,4,0,0,5,0,0,9,8,31733872
1938 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",3,4,,,,14,62.1,0.429,5.430,1.316,6.064,3.000,9.385,1.155,2.166,2.455,0.882,270,65,42,38,8,15,17,,2,0,0,3,0,0,9,5,33333872
1938 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",6,3,,,,13,52.1,0.667,3.570,1.510,4.471,2.000,7.739,0.344,4.815,5.847,0.824,241,45,26,21,2,28,34,,4,0,0,1,0,0,6,5,33333872
1938 Fall,Regular Season,Lion Baseball Club,11,"Kikuya, Yoshio",9,9,,,,25,177.1,0.500,2.480,1.376,3.756,2.960,6.344,0.203,5.532,6.039,0.916,780,125,74,49,4,109,119,,0,3,0,15,1,0,18,4,41743872
1938 Spring,Regular Season,Lion Baseball Club,11,"Kikuya, Yoshio",7,18,,,,26,167.1,0.280,4.180,1.661,6.293,4.500,8.498,0.215,4.303,6.454,0.667,783,158,117,78,4,80,120,,5,3,0,14,1,0,21,4,41743872
1938 Fall,Regular Season,Nagoya Golden Dolphins,6,"Nakayama, Tadayoshi",6,13,,,,24,134.1,0.316,3.600,1.474,4.891,3.042,7.571,0.268,5.092,5.695,0.894,595,113,73,54,4,76,85,,2,1,0,8,0,0,14,9,41943874
1938 Spring,Regular Season,Nagoya Golden Dolphins,6,"Nakayama, Tadayoshi",8,7,,,,19,125.2,0.533,2.860,1.393,4.082,3.000,6.875,0.215,4.082,5.658,0.722,551,96,57,40,3,57,79,,1,3,0,8,1,0,12,9,41943874
1938 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",1,7,,,,18,96.2,0.125,3.060,1.500,4.655,2.778,7.821,0.186,4.003,5.679,0.705,433,84,50,33,2,43,61,,2,1,0,5,1,0,11,7,43143872
1938 Spring,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",3,6,,,,12,73.1,0.333,4.500,1.855,6.014,4.083,10.432,0.123,2.086,6.259,0.333,358,85,49,37,1,17,51,,2,3,0,5,0,0,11,0,43143872
1938 Spring,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",0,0,,,,2,3.2,0.000,0.000,0.818,0.000,0.000,4.909,0.000,0.000,2.455,0.000,13,2,0,0,0,0,1,,0,0,0,0,0,0,0,2,51153872
1938 Fall,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",19,2,,,,24,197.2,0.905,1.050,0.860,1.457,1.333,5.054,0.000,6.648,2.686,2.475,765,111,32,23,0,146,59,,1,1,1,17,7,1,19,5,51253872
1938 Spring,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",14,3,,,,24,158.2,0.824,2.040,1.027,2.382,1.750,6.013,0.284,4.311,3.233,1.333,639,106,42,36,5,76,57,,2,1,0,13,5,2,16,6,51253872
1938 Fall,Regular Season,Eagles,18,"Furukawa, Masao",0,4,,,,7,36.2,0.000,2.430,1.609,4.173,2.429,8.345,0.000,1.964,6.136,0.320,168,34,17,10,0,8,25,,2,0,0,2,0,0,4,2,51253874
1938 Spring,Regular Season,Eagles,18,"Furukawa, Masao",3,5,,,,11,63.2,0.375,4.080,1.586,4.524,2.909,8.623,0.000,2.120,5.654,0.375,283,61,32,29,0,15,40,,0,1,1,1,1,0,10,1,51253874
1938 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",7,6,,,,16,113.0,0.538,2.390,1.106,2.867,2.250,6.372,0.239,4.062,3.584,1.133,456,80,36,30,3,51,45,,2,0,0,9,1,1,10,6,51353872
1938 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",5,4,,,,12,74.0,0.556,3.160,1.216,3.649,2.500,6.446,0.486,3.527,4.500,0.784,304,53,30,26,4,29,37,,1,1,0,6,0,0,8,3,51353872
1938 Fall,Regular Season,Lion Baseball Club,12,"Otomo, Kazuaki",5,5,,,,16,92.1,0.500,2.810,1.191,3.217,2.063,5.653,0.097,4.094,5.069,0.808,390,58,33,29,1,42,52,,4,0,0,5,2,0,11,5,51553872
1938 Spring,Regular Season,Lion Baseball Club,12,"Otomo, Kazuaki",0,3,,,,7,30.0,0.000,3.300,1.800,5.400,2.571,9.000,0.000,2.700,7.200,0.375,146,30,18,11,0,9,24,,1,1,0,1,0,0,4,3,51553872
1938 Fall,Regular Season,Tokyo Senators,15,"Karita, Hisanori",0,0,,,,1,1.0,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,,5,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,51753872
1938 Fall,Regular Season,Nagoya Golden Dolphins,22,"Tsunekawa, Sukesaburo",4,9,,,,19,111.0,0.308,4.140,1.703,5.595,3.632,10.297,0.243,1.865,5.027,0.371,510,127,69,51,3,23,62,,0,1,1,6,0,0,15,4,51753876
1938 Spring,Regular Season,Nagoya Golden Dolphins,22,"Tsunekawa, Sukesaburo",0,3,,,,9,30.0,0.000,7.200,1.900,8.700,3.222,9.300,0.300,2.700,7.800,0.346,144,31,29,24,1,9,26,,0,1,0,1,0,0,4,4,51753876
1938 Fall,Regular Season,Osaka Tigers,15,"Misono, Takao",11,5,,,,19,134.1,0.688,2.200,1.169,2.613,2.053,7.370,0.335,3.953,3.149,1.255,553,110,39,33,5,59,47,,2,3,1,11,2,0,15,4,53553872
1938 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",10,1,,,,16,87.2,0.909,1.740,1.118,2.977,1.813,6.981,0.205,3.285,3.080,1.067,361,68,29,17,2,32,30,,1,0,0,5,0,0,9,6,53553872
1938 Fall,Regular Season,Hankyu Club,22,"Shigematsu, Michio",4,2,,,,10,70.1,0.667,2.790,1.180,3.583,2.800,6.526,0.000,2.431,4.095,0.594,297,51,28,22,0,19,32,,2,0,0,4,0,0,7,2,61063872
1938 Spring,Regular Season,Hankyu Club,22,"Shigematsu, Michio",2,1,,,,4,29.1,0.667,0.900,0.750,1.227,1.000,4.909,0.000,2.761,1.841,1.500,112,16,4,3,0,9,6,,0,1,0,3,1,0,4,0,61063872
1938 Fall,Regular Season,Hankyu Club,17,"Kishimoto, Shoji",0,0,,,,2,9.0,0.000,4.000,1.111,4.000,2.000,8.000,0.000,3.000,2.000,1.500,36,8,4,4,0,3,2,,0,0,0,0,0,0,0,2,61363876
1938 Fall,Regular Season,Hankyu Club,11,"Yamada, Den",0,1,,,,1,2.0,0.000,27.000,4.000,27.000,6.000,22.500,4.500,0.000,13.500,0.000,14,5,6,6,1,0,3,,0,0,0,0,0,0,1,0,61463874
1938 Fall,Regular Season,Osaka Tigers,6,"Kageura, Masaru",2,1,,,,5,15.2,0.667,0.560,1.660,3.447,1.200,8.043,0.000,2.872,6.894,0.417,69,14,6,1,0,5,12,,0,0,0,0,0,0,1,3,61563872
1938 Spring,Regular Season,Osaka Tigers,6,"Kageura, Masaru",2,0,,,,6,29.1,1.000,2.400,1.295,2.455,1.333,7.977,0.000,4.909,3.682,1.333,125,26,8,8,0,16,12,,1,0,0,0,0,0,1,5,61563872
1938 Fall,Regular Season,Tokyo Senators,9,"Shioda, Ineo",0,0,,,,5,16.2,0.000,6.880,1.980,7.560,2.800,11.340,2.160,2.160,6.480,0.333,81,21,14,13,4,4,12,,0,0,0,0,0,0,0,4,61563874
1938 Spring,Regular Season,Nagoya Golden Dolphins,20,"Shioda, Ineo",1,0,,,,5,23.0,1.000,4.300,1.652,4.696,2.400,7.043,0.391,4.696,7.826,0.600,106,18,12,11,1,12,20,,2,1,0,0,0,0,0,4,61563874
1938 Spring,Regular Season,Tokyo Kyojin,20,"Narita, Tomosaburo",2,3,,,,8,38.2,0.400,3.690,1.164,5.819,3.125,6.750,0.466,4.190,3.724,1.125,162,29,25,16,2,18,16,,2,0,0,3,0,0,5,1,61663872
1938 Fall,Regular Season,Nankai Club,21,"Miyaguchi, Yoshikichi",6,11,,,,20,147.2,0.353,2.250,1.409,4.084,3.350,6.948,0.061,4.205,5.729,0.734,643,114,67,37,1,69,94,,4,4,2,13,0,0,14,6,61963876
1938 Fall,Regular Season,Nagoya Club,7,"Morii, Shigeru",2,1,,,,5,29.1,0.667,2.700,1.159,3.375,2.200,7.364,0.000,2.148,3.068,0.700,120,24,11,9,0,7,10,,1,0,0,2,2,1,4,1,63563872
1938 Spring,Regular Season,Nagoya Club,7,"Morii, Shigeru",4,9,,,,18,101.0,0.308,3.480,1.386,4.990,3.111,9.267,0.178,2.673,3.208,0.833,441,104,56,39,2,30,36,,0,0,0,7,0,0,12,6,63563872
1938 Fall,Regular Season,Tokyo Senators,7,"Asaoka, Saburo",7,5,,,,19,104.1,0.583,3.600,1.361,4.917,3.000,8.109,0.604,3.364,4.141,0.813,458,94,57,42,7,39,48,,0,0,0,8,2,0,12,4,71173872
1938 Spring,Regular Season,Tokyo Senators,7,"Asaoka, Saburo",8,9,,,,21,137.2,0.471,2.930,1.366,4.511,3.286,8.695,0.262,2.550,3.596,0.709,602,133,69,45,4,39,55,,0,3,0,10,0,0,14,7,71173872
1938 Fall,Regular Season,Osaka Tigers,28,"Aoki, Shoichi",1,1,,,,4,22.2,0.500,3.130,1.235,4.765,3.000,7.147,0.000,2.779,3.971,0.700,100,18,12,8,0,7,10,,1,0,0,2,1,0,2,0,71173874
1938 Spring,Regular Season,Osaka Tigers,28,"Aoki, Shoichi",0,0,,,,4,13.2,0.000,2.570,1.244,3.951,1.500,8.561,0.000,1.317,2.634,0.500,54,13,6,4,0,2,4,,0,1,0,0,0,0,1,3,71173874
1938 Fall,Regular Season,Eagles,5,"Mochizuki, Junichi",3,4,,,,9,67.1,0.429,1.990,1.218,3.743,3.111,6.950,0.134,4.678,4.010,1.167,281,52,28,15,1,35,30,,2,1,0,5,1,0,6,3,71473874
1938 Spring,Regular Season,Eagles,5,"Mochizuki, Junichi",0,0,,,,3,10.1,0.000,2.450,0.968,3.484,1.333,6.968,0.000,4.355,1.742,2.500,43,8,4,3,0,5,2,,0,0,0,0,0,0,0,3,71473874
1938 Spring,Regular Season,Nagoya Golden Dolphins,18,"Suzuki, Tsuruo",1,6,,,,13,56.1,0.143,5.530,1.864,8.467,4.077,11.024,0.799,3.675,5.751,0.639,281,69,53,35,5,23,36,,1,2,0,2,0,0,8,2,71773874
1938 Fall,Regular Season,Osaka Tigers,5,"Tsuri, Tsuneo",0,1,,,,3,6.1,0.000,3.860,2.684,4.263,1.000,8.526,0.000,11.368,15.632,0.727,34,6,3,3,0,8,11,,0,1,0,0,0,0,1,1,71773876
1938 Spring,Regular Season,Osaka Tigers,5,"Tsuri, Tsuneo",2,0,,,,7,31.1,1.000,3.660,1.596,4.596,2.286,6.319,0.574,3.160,8.043,0.393,140,22,16,13,2,11,28,,3,0,0,0,0,0,6,0,71773876
1938 Fall,Regular Season,Tokyo Senators,24,"Ito, Jiro",3,3,,,,16,81.0,0.500,3.670,1.481,4.333,2.438,8.667,0.444,1.556,4.667,0.333,367,78,39,33,4,14,42,,4,0,0,4,3,1,12,3,81183872
1938 Spring,Regular Season,Tokyo Senators,24,"Ito, Jiro",0,2,,,,7,37.0,0.000,5.110,1.459,6.324,3.714,8.757,0.243,1.703,4.378,0.389,164,36,26,21,1,7,18,,0,1,0,0,0,0,3,4,81183872
1938 Fall,Regular Season,Tokyo Kyojin,12,"Kusunoki, Yasuo",0,0,,,,4,14.0,0.000,1.930,1.214,4.500,1.750,6.429,0.643,1.286,4.500,0.286,61,10,7,3,1,2,7,,0,0,0,0,0,0,0,4,81383876
1938 Fall,Regular Season,Nagoya Club,14,"Shigeri, Sakae",1,3,,,,8,34.1,0.250,3.860,1.602,5.243,2.500,8.913,0.000,2.883,5.505,0.524,164,34,20,15,0,11,21,,0,2,0,1,0,0,3,4,81583874
1938 Spring,Regular Season,Nagoya Club,14,"Shigeri, Sakae",1,3,,,,9,31.1,0.250,5.060,1.947,6.894,2.667,9.766,0.000,2.585,7.755,0.333,155,34,24,18,0,9,27,,2,2,0,1,0,0,5,2,81583874
1938 Fall,Regular Season,Hankyu Club,20,"Takahashi, Satoshi",1,2,,,,4,16.1,0.333,4.240,1.531,5.510,2.500,9.367,0.000,4.408,4.408,1.000,74,17,10,8,0,8,8,,0,0,0,1,0,0,3,1,81583876
1938 Spring,Regular Season,Hankyu Club,20,"Takahashi, Satoshi",1,1,,,,5,24.1,0.500,2.160,1.068,3.699,2.000,6.288,0.370,5.548,3.329,1.667,99,17,10,6,1,15,9,,0,0,0,1,1,0,3,2,81583876
1938 Fall,Regular Season,Nankai Club,19,"Masano, Iwao",4,7,,,,15,98.0,0.364,2.940,1.520,4.316,3.133,7.714,0.092,3.031,5.969,0.508,439,84,47,32,1,33,65,,5,0,0,7,1,0,14,1,81783876
1938 Fall,Regular Season,Hankyu Club,9,"Yamada, Katsusaburo",2,1,,,,4,22.0,0.667,1.230,1.136,2.455,1.500,6.955,0.000,3.273,3.273,1.000,88,17,6,3,0,8,8,,0,0,0,2,1,0,3,1,91193872
1938 Spring,Regular Season,Hankyu Club,9,"Yamada, Katsusaburo",2,2,,,,9,49.0,0.500,2.020,1.163,2.939,1.778,8.265,0.367,2.939,2.204,1.333,203,45,16,11,2,16,12,,1,1,0,3,1,0,5,4,91193872
1938 Fall,Regular Season,Nagoya Club,19,"Matsuo, Kozo",12,8,,,,27,171.1,0.600,2.930,1.354,3.940,2.778,7.459,0.263,5.305,4.728,1.122,752,142,75,56,5,101,90,,5,4,1,13,4,0,23,1,91293874
1938 Spring,Regular Season,Nagoya Club,19,"Matsuo, Kozo",3,8,,,,17,101.1,0.273,3.790,1.638,5.684,3.765,7.905,0.178,5.240,6.839,0.766,472,89,64,43,2,59,77,,2,4,0,5,0,0,12,2,91293874
1938 Fall,Regular Season,Eagles,25,"Kameda, Tadashi",7,10,,,,23,169.2,0.412,2.540,1.391,3.713,3.043,5.782,0.318,6.949,6.737,1.031,738,109,70,48,6,131,127,,0,4,0,15,1,0,19,3,91393876
1938 Spring,Regular Season,Eagles,25,"Kameda, Tadashi",12,9,,,,29,187.2,0.571,2.060,1.321,2.686,1.931,5.036,0.144,6.570,6.858,0.958,788,105,56,43,3,137,143,,1,5,0,17,5,0,19,9,91393876
1938 Spring,Regular Season,Nagoya Club,16,"Kinoshita, Hiroki",0,0,,,,3,11.1,0.000,3.000,1.500,6.353,2.667,10.324,0.000,3.971,3.176,1.250,53,13,8,4,0,5,4,,0,2,0,0,0,0,1,2,91793872
1938 Fall,Regular Season,Nankai Club,8,"Naya, Yonekichi",0,1,,,,1,8.0,0.000,3.380,1.375,3.375,3.000,7.875,0.000,1.125,4.500,0.250,35,7,3,3,0,1,4,,0,0,0,1,0,0,1,0,91793876
1938 Fall,Regular Season,Eagles,27,"Nakagawa, Miyoshi",5,2,,,,12,90.1,0.714,1.980,1.140,2.690,2.250,7.173,0.399,5.081,3.089,1.645,372,72,27,20,4,51,31,,0,0,1,8,0,1,11,2,91993874
1938 Spring,Regular Season,Eagles,27,"Nakagawa, Miyoshi",3,1,,,,7,46.0,0.750,1.760,1.174,3.326,2.429,6.848,0.000,4.891,3.717,1.316,190,35,17,9,0,25,19,,0,0,1,3,2,0,6,1,91993874
1938 Fall,Regular Season,Tokyo Kyojin,19,"Mizuhara, Shigeru",8,2,,,,11,82.0,0.800,1.760,1.012,2.744,2.273,5.049,0.439,4.829,4.061,1.189,327,46,25,16,4,44,37,,2,0,0,6,1,0,11,0,93593872
1938 Spring,Regular Season,Tokyo Kyojin,19,"Mizuhara, Shigeru",0,0,,,,1,2.0,0.000,18.000,3.000,18.000,4.000,13.500,0.000,4.500,13.500,0.333,11,3,4,4,0,1,3,,0,0,0,0,0,0,0,0,93593872
