Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1937 Spring,Regular Season,Osaka Tigers,19,"Nishimura, Yukio",9,3,,,,19,116.2,0.750,2.240,1.303,3.086,2.105,7.791,0.077,6.094,3.934,1.549,504,101,40,29,1,79,51,,3,0,0,6,1,0,18,0,31033874
1937 Fall,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",3,2,,,,12,54.2,0.600,3.440,1.518,4.445,2.250,7.573,0.000,3.293,6.091,0.541,237,46,27,21,0,20,37,,0,0,0,3,0,0,5,6,31233874
1937 Spring,Regular Season,Korakuen Eagles,20,"Fujino, Fumisaburo",2,6,,,,11,79.1,0.250,3.970,1.765,5.445,4.364,10.437,0.113,3.517,5.445,0.646,378,92,48,35,1,31,48,,2,1,0,6,0,0,10,1,31233874
1937 Fall,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",3,7,,,,20,69.2,0.300,5.400,1.880,6.459,2.500,10.206,0.129,5.555,6.718,0.827,335,79,50,42,1,43,52,,4,3,0,0,0,0,7,11,31533874
1937 Spring,Regular Season,Hankyu Club,25,"Kasamatsu, Minoru",7,9,,,,27,156.0,0.438,2.710,1.327,3.346,2.148,6.981,0.115,4.385,4.962,0.884,664,121,58,47,2,76,86,,1,5,1,10,1,0,15,9,31533874
1937 Fall,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",0,1,,,,8,21.2,0.000,6.950,2.123,9.969,3.000,10.800,0.415,6.231,8.308,0.750,110,26,24,17,1,15,20,,1,3,0,0,0,0,3,2,31733872
1937 Spring,Regular Season,Tokyo Senators,10,"Kaneko, Hiroshi",1,0,,,,6,21.2,1.000,3.320,1.708,4.154,1.667,6.231,0.000,4.985,9.138,0.545,100,15,10,8,0,12,22,,2,0,0,0,0,0,1,2,31733872
1937 Fall,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",2,4,,,,9,40.2,0.333,3.730,1.426,4.869,2.444,7.746,0.000,3.541,5.090,0.696,179,35,22,17,0,16,23,,2,0,0,2,0,0,7,1,33333872
1937 Spring,Regular Season,Tokyo Kyojin,18,"Maekawa, Hachiro",4,5,,,,20,116.2,0.444,3.090,1.286,3.934,2.550,7.869,0.309,3.471,3.703,0.938,491,102,51,40,4,45,48,,2,1,0,4,1,0,16,5,33333872
1937 Fall,Regular Season,Korakuen Eagles,1,"Ishii, Akio",0,0,,,,1,3.2,0.000,11.250,1.909,12.273,5.000,14.727,2.455,0.000,2.455,0.000,20,6,5,5,1,0,1,,1,0,0,0,0,0,0,0,41143874
1937 Spring,Regular Season,Korakuen Eagles,1,"Ishii, Akio",1,3,,,,7,26.1,0.250,5.810,1.975,8.544,3.571,10.595,0.342,3.418,7.177,0.476,135,31,25,17,1,10,21,,0,1,0,0,0,0,1,6,41143874
1937 Fall,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",0,1,,,,6,13.1,0.000,7.710,2.700,10.800,2.667,13.500,0.000,3.375,10.800,0.313,76,20,16,12,0,5,16,,1,0,0,0,0,0,2,1,41243874
1937 Spring,Regular Season,Korakuen Eagles,24,"Matsumoto, Misao",1,7,,,,12,66.1,0.125,2.580,1.538,7.734,4.750,9.633,0.407,2.849,4.206,0.677,310,71,57,19,3,21,31,,1,2,1,3,0,0,8,3,41243874
1937 Fall,Regular Season,Korakuen Eagles,25,"Saito, Masahisa",0,0,,,,2,4.0,0.000,2.250,1.250,2.250,0.500,11.250,0.000,4.500,0.000,,15,5,1,1,0,2,0,,0,0,0,0,0,0,0,1,41543874
1937 Fall,Regular Season,Lion Baseball Club,11,"Kikuya, Yoshio",13,10,,,,29,204.0,0.565,2.340,1.324,3.794,2.966,6.485,0.176,4.279,5.426,0.789,882,147,86,53,4,97,123,,5,7,0,19,1,0,21,8,41743872
1937 Spring,Regular Season,Dai Tokyo,11,"Kikuya, Yoshio",6,2,,,,12,81.1,0.750,1.880,1.377,3.209,2.417,7.967,0.000,4.648,4.426,1.050,357,72,29,17,0,42,40,,1,1,1,7,2,0,9,3,41743872
1937 Spring,Regular Season,Osaka Tigers,14,"Kikuya, Yoshio",0,0,,,,4,12.2,0.000,4.260,1.263,4.974,1.750,5.684,0.000,4.974,5.684,0.875,57,8,7,6,0,7,8,,1,0,0,0,0,0,1,3,41743872
1937 Fall,Regular Season,Korakuen Eagles,10,"Hatafuku, Toshihide",12,11,,,,29,196.0,0.522,3.580,1.434,4.776,3.586,8.541,0.505,3.857,4.362,0.884,871,186,104,78,11,84,95,,1,2,1,16,3,1,24,4,41843872
1937 Spring,Regular Season,Korakuen Eagles,10,"Hatafuku, Toshihide",7,21,,,,32,239.0,0.250,3.430,1.439,5.197,4.313,8.473,0.226,3.615,4.481,0.807,1066,225,138,91,6,96,119,,5,3,0,23,3,1,28,4,41843872
1937 Fall,Regular Season,Nagoya Golden Dolphins,6,"Nakayama, Tadayoshi",7,9,,,,19,113.0,0.438,4.140,1.584,5.097,3.368,7.566,0.398,4.938,6.690,0.738,519,95,64,52,5,62,84,,3,3,0,7,1,0,13,4,41943874
1937 Spring,Regular Season,Nagoya Golden Dolphins,6,"Nakayama, Tadayoshi",5,7,,,,24,97.0,0.417,3.250,1.433,4.175,1.875,7.423,0.000,4.732,5.474,0.864,430,80,45,35,0,51,59,,2,2,0,4,3,0,8,11,41943874
1937 Fall,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",7,4,,,,20,95.1,0.636,3.090,1.469,4.909,2.600,7.080,0.283,4.437,6.136,0.723,433,75,52,33,3,47,65,,2,4,0,5,0,0,10,9,43143872
1937 Spring,Regular Season,Nagoya Golden Dolphins,12,"Furuya, Kuranosuke",15,13,,,,36,254.2,0.536,2.160,1.284,3.110,2.444,6.432,0.000,3.357,5.124,0.655,1090,182,88,61,0,95,145,,7,5,0,20,3,0,29,7,43143872
1937 Fall,Regular Season,Lion Baseball Club,15,"Murata, Shigeharu",0,0,,,,1,0.0,0.000,0.000,,,0.000,,,,,0.000,3,1,0,0,0,0,2,,0,0,1,0,0,0,0,0,43543872
1937 Spring,Regular Season,Dai Tokyo,15,"Murata, Shigeharu",0,1,,,,4,14.2,0.000,5.520,2.455,7.977,3.250,10.432,0.614,4.909,11.659,0.421,77,17,13,9,1,8,19,,0,1,0,0,0,0,1,3,43543872
1937 Fall,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",2,1,,,,13,53.1,0.667,2.670,0.994,3.038,1.385,5.906,0.338,3.206,3.038,1.056,215,35,18,16,2,19,18,,1,0,0,0,0,0,3,9,51153872
1937 Spring,Regular Season,Tokyo Kyojin,13,"Aoshiba, Kenichi",0,0,,,,1,3.0,0.000,0.000,0.333,0.000,0.000,3.000,0.000,0.000,0.000,,10,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,51153872
1937 Fall,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",15,7,,,,26,164.2,0.682,1.850,1.008,2.897,2.038,6.285,0.000,5.192,2.787,1.863,658,115,53,34,0,95,51,,2,2,0,13,4,1,18,6,51253872
1937 Spring,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",13,4,,,,25,147.1,0.765,1.530,1.072,2.077,1.360,6.109,0.061,5.620,3.543,1.586,592,100,34,25,1,92,58,,1,2,0,10,3,0,16,7,51253872
1937 Spring,Regular Season,Korakuen Eagles,18,"Furukawa, Masao",1,3,,,,10,43.2,0.250,5.150,2.038,6.595,3.200,8.656,0.206,5.153,9.687,0.532,221,42,32,25,1,25,47,,5,1,0,3,0,0,6,4,51253874
1937 Fall,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",5,4,,,,20,114.0,0.556,2.760,1.307,3.316,2.100,7.579,0.316,3.632,4.184,0.868,481,96,42,35,4,46,53,,0,1,1,7,0,1,11,6,51353872
1937 Spring,Regular Season,Hankyu Club,3,"Ishida, Mitsuhiko",8,6,,,,23,124.1,0.571,2.820,1.206,3.619,2.174,7.456,0.145,4.054,3.402,1.191,526,103,50,39,2,56,47,,0,2,1,6,1,1,14,8,51353872
1937 Fall,Regular Season,Lion Baseball Club,5,"Otomo, Kazuaki",1,5,,,,9,40.1,0.167,8.120,2.132,10.041,5.000,10.041,0.446,4.240,9.149,0.463,212,45,45,37,2,19,41,,6,2,1,0,0,0,7,2,51553872
1937 Spring,Regular Season,Dai Tokyo,5,"Otomo, Kazuaki",3,12,,,,23,132.1,0.200,3.260,1.798,6.121,3.913,8.297,0.000,3.264,7.889,0.414,646,122,90,48,0,48,116,,3,3,0,7,0,0,18,4,51553872
1937 Fall,Regular Season,Tokyo Senators,18,"Noguchi, Akira",15,15,,,,33,235.1,0.500,2.900,1.339,3.939,3.121,8.528,0.421,3.098,3.518,0.880,1010,223,103,76,11,81,92,,2,2,0,20,3,0,26,6,51853872
1937 Spring,Regular Season,Tokyo Senators,18,"Noguchi, Akira",19,7,,,,37,257.0,0.731,1.580,1.093,2.451,1.892,6.864,0.105,4.973,2.977,1.671,1048,196,70,45,3,142,85,,1,2,0,23,6,1,30,7,51853872
1937 Spring,Regular Season,Nagoya Golden Dolphins,15,"Hirakawa, Kiyomi",0,1,,,,2,6.2,0.000,4.050,1.800,5.400,2.000,5.400,0.000,2.700,10.800,0.250,31,4,4,3,0,2,8,,0,1,1,0,0,0,1,1,53153872
1937 Fall,Regular Season,Osaka Tigers,15,"Misono, Takao",11,0,,,,15,101.0,1.000,2.320,1.178,2.851,2.133,7.842,0.178,3.297,2.762,1.194,427,88,32,26,2,37,31,,4,0,0,5,0,0,14,1,53553872
1937 Spring,Regular Season,Osaka Tigers,15,"Misono, Takao",8,3,,,,18,113.1,0.727,1.750,1.103,2.621,1.833,7.544,0.079,2.621,2.382,1.100,456,95,33,22,1,33,30,,0,1,0,7,1,0,15,2,53553872
1937 Fall,Regular Season,Hankyu Club,22,"Shigematsu, Michio",1,2,,,,11,40.0,0.333,7.200,1.825,8.550,3.455,11.475,0.000,2.700,4.950,0.545,194,51,38,32,0,12,22,,4,2,0,1,0,0,5,5,61063872
1937 Spring,Regular Season,Hankyu Club,22,"Shigematsu, Michio",6,3,,,,23,105.2,0.667,2.640,1.457,3.833,1.957,6.644,0.256,2.215,6.473,0.342,470,78,45,31,3,26,76,,5,1,0,4,0,0,12,7,61063872
1937 Fall,Regular Season,Osaka Tigers,6,"Kageura, Masaru",4,1,,,,8,31.1,0.800,1.410,0.862,1.436,0.625,5.170,0.287,4.883,2.585,1.889,120,18,5,5,1,17,9,,0,0,0,1,0,0,1,6,61563872
1937 Spring,Regular Season,Osaka Tigers,6,"Kageura, Masaru",11,5,,,,22,106.1,0.688,0.930,1.044,2.201,1.182,6.094,0.000,4.401,3.301,1.333,434,72,26,11,0,52,39,,1,0,0,3,1,0,7,14,61563872
1937 Fall,Regular Season,Nagoya Golden Dolphins,20,"Shioda, Ineo",0,1,,,,4,12.2,0.000,6.230,2.447,9.237,3.250,10.658,0.000,4.263,11.368,0.375,70,15,13,9,0,6,16,,1,0,0,0,0,0,3,1,61563874
1937 Fall,Regular Season,Tokyo Kyojin,20,"Narita, Tomosaburo",2,0,,,,6,26.1,1.000,1.670,1.101,2.734,1.333,4.785,0.342,4.101,5.127,0.800,106,14,8,5,1,12,15,,1,0,0,0,0,0,3,2,61663872
1937 Spring,Regular Season,Hankyu Club,15,"Kitai, Masao",2,4,,,,7,26.2,0.333,3.380,1.725,5.063,2.143,11.138,0.000,4.388,4.388,1.000,124,33,15,10,0,13,13,,0,1,0,1,0,0,5,2,61763872
1937 Fall,Regular Season,Nagoya Club,7,"Morii, Shigeru",5,11,,,,27,149.2,0.313,3.360,1.343,4.450,2.741,9.020,0.180,2.405,3.067,0.784,641,150,74,56,3,40,51,,6,1,0,8,2,1,19,7,63563872
1937 Spring,Regular Season,Nagoya Club,7,"Morii, Shigeru",3,9,,,,19,109.1,0.250,4.940,1.665,7.491,4.789,10.454,0.165,3.046,4.527,0.673,513,127,91,60,2,37,55,,4,4,0,5,0,0,17,1,63563872
1937 Spring,Regular Season,Osaka Tigers,32,"Hashimoto, Shogo",0,0,,,,1,2.0,0.000,0.000,2.500,9.000,2.000,4.500,0.000,9.000,18.000,0.500,11,1,2,0,0,2,4,,0,0,0,0,0,0,0,1,71073874
1937 Fall,Regular Season,Tokyo Senators,7,"Asaoka, Saburo",3,8,,,,20,105.2,0.273,3.650,1.429,4.940,2.900,7.751,0.426,2.811,5.110,0.550,462,91,58,43,5,33,60,,2,1,0,6,1,0,11,6,71173872
1937 Spring,Regular Season,Tokyo Senators,7,"Asaoka, Saburo",5,12,,,,23,121.0,0.294,4.240,1.488,5.281,3.087,7.959,0.074,2.826,5.430,0.521,542,107,71,57,1,38,73,,1,2,0,4,1,0,11,11,71173872
1937 Fall,Regular Season,Osaka Tigers,28,"Aoki, Shoichi",0,1,,,,3,15.0,0.000,3.600,1.400,4.200,2.333,9.000,0.000,0.600,3.600,0.167,68,15,7,6,0,1,6,,1,0,0,1,0,0,1,2,71173874
1937 Spring,Regular Season,Osaka Tigers,28,"Aoki, Shoichi",1,0,,,,3,5.0,1.000,3.600,2.400,3.600,0.667,10.800,0.000,9.000,10.800,0.833,26,6,2,2,0,5,6,,0,0,0,0,0,0,0,0,71173874
1937 Fall,Regular Season,Korakuen Eagles,5,"Mochizuki, Junichi",0,0,,,,4,12.2,0.000,4.850,1.500,4.974,1.750,7.105,0.000,2.132,6.395,0.333,55,10,7,7,0,3,9,,0,0,0,0,0,0,0,3,71473874
1937 Spring,Regular Season,Korakuen Eagles,5,"Mochizuki, Junichi",0,1,,,,3,11.0,0.000,7.360,2.364,11.455,4.667,9.000,0.000,2.455,12.273,0.200,57,11,14,9,0,3,15,,0,0,1,1,0,0,1,0,71473874
1937 Fall,Regular Season,Nagoya Golden Dolphins,18,"Suzuki, Tsuruo",9,7,,,,23,152.0,0.563,2.430,1.382,3.434,2.522,8.467,0.118,2.783,3.967,0.701,657,143,58,41,2,47,67,,4,3,0,10,1,0,18,6,71773874
1937 Spring,Regular Season,Nagoya Golden Dolphins,18,"Suzuki, Tsuruo",4,7,,,,20,116.0,0.364,3.650,1.405,5.276,3.400,8.457,0.155,2.328,4.190,0.556,519,109,68,47,2,30,54,,1,1,0,3,2,0,16,3,71773874
1937 Fall,Regular Season,Tokyo Senators,24,"Ito, Jiro",2,3,,,,14,58.2,0.400,5.190,1.688,6.597,3.071,9.051,0.920,2.455,6.136,0.400,272,59,43,34,6,16,40,,3,0,0,2,1,0,8,5,81183872
1937 Spring,Regular Season,Tokyo Senators,24,"Ito, Jiro",5,7,,,,16,97.2,0.417,2.860,1.290,3.778,2.563,7.280,0.184,2.396,4.331,0.553,415,79,41,31,2,26,47,,2,0,1,8,0,0,14,1,81183872
1937 Fall,Regular Season,Hankyu Club,20,"Mizobe, Takeo",3,9,,,,15,99.0,0.250,3.090,1.313,5.273,3.867,7.818,0.182,3.273,4.000,0.818,441,86,58,34,2,36,44,,9,0,3,9,1,0,11,2,81283874
1937 Spring,Regular Season,Hankyu Club,20,"Mizobe, Takeo",5,2,,,,14,63.1,0.714,2.270,1.247,3.979,2.000,6.963,0.000,2.842,4.263,0.667,268,49,28,16,0,20,30,,2,1,0,3,0,0,8,3,81283874
1937 Fall,Regular Season,Nagoya Club,24,"Shigeri, Sakae",1,8,,,,13,52.1,0.111,6.110,1.949,6.879,3.077,9.803,0.688,3.268,7.739,0.422,250,57,40,36,4,19,45,,2,3,0,3,0,0,5,3,81583874
1937 Fall,Regular Season,Hankyu Club,19,"Maruo, Chitoji",3,7,,,,15,96.2,0.300,3.620,1.324,4.655,3.333,6.703,0.466,4.283,5.214,0.821,417,72,50,39,5,46,56,,5,1,0,6,0,0,13,1,83383872
1937 Spring,Regular Season,Hankyu Club,19,"Maruo, Chitoji",0,1,,,,4,15.0,0.000,2.400,1.267,4.200,1.750,3.600,0.600,4.200,7.800,0.538,65,6,7,4,1,7,13,,1,1,0,1,0,0,1,1,83383872
1937 Fall,Regular Season,Tokyo Senators,14,"Yokozawa, Shichiro",0,0,,,,1,2.0,0.000,0.000,2.000,0.000,0.000,13.500,0.000,9.000,4.500,2.000,9,3,0,0,0,2,1,,0,0,0,0,0,0,0,1,83783872
1937 Fall,Regular Season,Lion Baseball Club,14,"Sakurai, Shichinosuke",2,3,,,,20,103.1,0.400,5.800,1.906,7.142,4.100,10.365,0.523,3.484,6.794,0.513,509,119,82,67,6,40,78,,2,5,2,1,0,0,7,11,91093872
1937 Spring,Regular Season,Dai Tokyo,14,"Sakurai, Shichinosuke",0,5,,,,19,72.0,0.000,4.500,1.819,7.875,3.316,10.875,0.000,1.625,5.500,0.295,352,87,63,36,0,13,44,,1,0,0,2,0,0,5,11,91093872
1937 Fall,Regular Season,Hankyu Club,9,"Yamada, Katsusaburo",1,0,,,,1,5.0,1.000,1.800,1.200,3.600,2.000,9.000,0.000,3.600,1.800,2.000,21,5,2,1,0,2,1,,1,0,0,0,0,0,1,0,91193872
1937 Fall,Regular Season,Nagoya Club,23,"Matsuo, Kozo",3,6,,,,14,81.0,0.333,3.560,1.531,4.444,2.857,7.000,0.111,4.778,6.778,0.705,348,63,40,32,1,43,61,,3,1,1,6,2,0,10,1,91293874
1937 Spring,Regular Season,Korakuen Eagles,21,"Oishi, Tsuna",0,3,,,,5,21.2,0.000,7.890,2.215,11.215,5.400,10.385,0.000,2.908,9.554,0.304,114,25,27,19,0,7,23,,0,1,0,0,0,0,2,2,91393874
1937 Fall,Regular Season,Nagoya Club,16,"Kinoshita, Hiroki",2,5,,,,13,60.2,0.286,3.980,1.731,6.527,3.385,7.863,0.297,3.115,7.714,0.404,284,53,44,27,2,21,52,,1,4,0,3,0,0,11,2,91793872
1937 Spring,Regular Season,Nagoya Club,16,"Kinoshita, Hiroki",5,11,,,,24,149.1,0.313,2.710,1.574,4.339,3.000,6.991,0.000,3.194,7.172,0.445,667,116,72,45,0,53,119,,3,4,0,7,1,0,22,1,91793872
1937 Fall,Regular Season,Korakuen Eagles,27,"Nakagawa, Miyoshi",13,5,,,,20,154.0,0.722,2.050,1.227,3.390,2.900,7.364,0.000,3.390,3.682,0.921,654,126,58,35,0,58,63,,0,1,0,12,1,0,18,3,91993874
